controlled_time_s,controlled_vc1_v,controlled_vc2_v,controlled_il_a,open_time_s,open_vc1_v,open_vc2_v,open_il_a
0.00725442343929971,10.3182533761307,19.8389564004213,0.942140951956661,0.00725442344954867,7.4356507441569,20.9495004786463,0.937871548359464
0.00725515677260781,10.3355328513257,19.8389564004213,0.942892467488415,0.007255156782882,7.4528539135335,20.9495004786463,0.938837509855175
0.00725589010591592,10.3528260876384,19.8389564004213,0.94364216490921,0.00725589011621533,7.47007477414687,20.9495004786463,0.939801501486761
0.00725662343922402,10.3701330517399,19.8389564004213,0.944390044544281,0.00725662344954867,7.48731328988419,20.9495004786463,0.940763523402703
0.00725735677253212,10.387453710307,19.8389564004213,0.945136106721069,0.007257356782882,7.5045694246354,20.9495004786463,0.941723575754017
0.00725809010584022,10.4047880300226,19.8389564004213,0.945880351769217,0.00725809011621533,7.52184314229322,20.9495004786463,0.942681658694257
0.00725882343914832,10.4221359775759,19.8389564004213,0.946622780020568,0.00725882344954866,7.53913440675319,20.9495004786463,0.943637772379514
0.00725955677245643,10.4394975196619,19.8389564004213,0.947363391809163,0.007259556782882,7.55644318191377,20.9495004786463,0.944591916968406
0.00726032281526538,10.4394975196619,19.8389564004213,0.948935197210292,0.00726032282544765,7.55644318191377,20.9495004786463,0.946165844125222
0.00726108885807434,10.4394975196619,19.8389564004213,0.950505799002263,0.0072610888680133,7.55644318191377,20.9495004786463,0.947738566048531
0.00726185490088329,10.4394975196619,19.8389564004213,0.952075198106739,0.00726185491057895,7.55644318191377,20.9495004786463,0.949310083661238
0.00726262094369225,10.4394975196619,19.8389564004213,0.953643395444678,0.0072626209531446,7.55644318191377,20.9495004786463,0.950880397885543
0.00726338698650121,10.4394975196619,19.8389564004213,0.955210391936332,0.00726338699571025,7.55644318191377,20.9495004786463,0.95244950964294
0.00726415302931016,10.4394975196619,19.8389564004213,0.956776188501248,0.0072641530382759,7.55644318191377,20.9495004786463,0.954017419854217
0.00726491907211912,10.4394975196619,19.8389564004213,0.958340786058269,0.00726491908084155,7.55644318191377,20.9495004786463,0.955584129439457
0.00726568511492808,10.4394975196619,19.8389564004213,0.959904185525536,0.0072656851234072,7.55644318191377,20.9495004786463,0.957149639318039
0.00726645115773703,10.4394975196619,19.8389564004213,0.961466387820484,0.00726645116597285,7.55644318191377,20.9495004786463,0.958713950408636
0.00726721720054599,10.4394975196619,19.8389564004213,0.963027393859849,0.0072672172085385,7.55644318191377,20.9495004786463,0.960277063629221
0.00726798324335495,10.4394975196619,19.8389564004213,0.964587204559661,0.00726798325110415,7.55644318191377,20.9495004786463,0.961838979897061
0.0072687492861639,10.4394975196619,19.8389564004213,0.966145820835251,0.0072687492936698,7.55644318191377,20.9495004786463,0.963399700128721
0.00726951532897286,10.4394975196619,19.8389564004213,0.96770324360125,0.00726951533623545,7.55644318191377,20.9495004786463,0.964959225240066
0.00727028137178181,10.4394975196619,19.8389564004213,0.969259473771587,0.0072702813788011,7.55644318191377,20.9495004786463,0.966517556146257
0.00727104741459077,10.4394975196619,19.8389564004213,0.97081451225949,0.00727104742136675,7.55644318191377,20.9495004786463,0.968074693761757
0.00727181345739973,10.4394975196619,19.8389564004213,0.972368359977491,0.0072718134639324,7.55644318191377,20.9495004786463,0.969630639000328
0.00727257950020868,10.4394975196619,19.8389564004213,0.973921017837421,0.00727257950649805,7.55644318191377,20.9495004786463,0.97118539277503
0.00727334554301764,10.4394975196619,19.8389564004213,0.975472486750412,0.0072733455490637,7.55644318191377,20.9495004786463,0.972738955998226
0.0072741115858266,10.4394975196619,19.8389564004213,0.977022767626901,0.00727411159162935,7.55644318191377,20.9495004786463,0.97429132958158
0.00727487762863555,10.4394975196619,19.8389564004213,0.978571861376625,0.007274877634195,7.55644318191377,20.9495004786463,0.975842514436059
0.00727564367144451,10.4394975196619,19.8389564004213,0.980119768908627,0.00727564367676065,7.55644318191377,20.9495004786463,0.977392511471929
0.00727640971425346,10.4394975196619,19.8389564004213,0.981666491131252,0.0072764097193263,7.55644318191377,20.9495004786463,0.978941321598763
0.00727717575706242,10.4394975196619,19.8389564004213,0.98321202895215,0.00727717576189195,7.55644318191377,20.9495004786463,0.980488945725435
0.00727794179987138,10.4394975196619,19.8389564004213,0.984756383278276,0.0072779418044576,7.55644318191377,20.9495004786463,0.982035384760123
0.00727870784268033,10.4394975196619,19.8389564004213,0.986299555015891,0.00727870784702325,7.55644318191377,20.9495004786463,0.983580639610312
0.00727947388548929,10.4394975196619,19.8389564004213,0.987841545070561,0.0072794738895889,7.55644318191377,20.9495004786463,0.985124711182789
0.00728023992829825,10.4394975196619,19.8389564004213,0.989382354347158,0.00728023993215455,7.55644318191377,20.9495004786463,0.986667600383648
0.0072810059711072,10.4394975196619,19.8389564004213,0.990921983749864,0.0072810059747202,7.55644318191377,20.9495004786463,0.98820930811829
0.00728177201391616,10.4394975196619,19.8389564004213,0.992460434182167,0.00728177201728585,7.55644318191377,20.9495004786463,0.989749835291422
0.00728253805672511,10.4394975196619,19.8389564004213,0.993997706546861,0.0072825380598515,7.55644318191377,20.9495004786463,0.991289182807056
0.00728327139050885,10.4577204507159,19.8207334693673,0.993956747021034,0.00728327139318483,7.57461914766119,20.9313245128988,0.991542968864965
0.00728400472429258,10.4759426066266,19.8025113134566,0.993913145858993,0.00728400472651817,7.59279974001474,20.9131439205453,0.991793903710396
0.00728473805807632,10.4941639389829,19.7842899811003,0.993866905114424,0.0072847380598515,7.61098490671514,20.8949587538449,0.992041988758984
0.00728547139186005,10.5123843994112,19.766069520672,0.993818026846604,0.00728547139318483,7.62917459552916,20.8767690650309,0.992287225432984
0.00728620472564379,10.5306039395758,19.7478499805074,0.993766513120389,0.00728620472651817,7.64736875424968,20.8585749063103,0.992529615161267
0.00728693805942752,10.548822511179,19.7296314089042,0.993712366006205,0.0072869380598515,7.66556733069585,20.8403763298642,0.992769159379308
0.00728767139321126,10.5670400659609,19.7114138541223,0.993655587580038,0.00728767139318483,7.68377027271317,20.8221733878469,0.993005859529177
0.00728840472699499,10.5852565556999,19.6931973643833,0.993596179923428,0.00728840472651817,7.70197752817369,20.8039661323863,0.993239717059534
0.00728913806077872,10.6034719322125,19.6749819878707,0.993534145123451,0.0072891380598515,7.72018904497602,20.785754615584,0.993470733425616
0.00728987139456246,10.6216861473536,19.6567677727296,0.99346948527272,0.00728987139318483,7.73840477104555,20.7675388895145,0.993698910089229
0.00729060472834619,10.6398991530163,19.6385547670669,0.993402202469366,0.00729060472651817,7.75662465433452,20.7493190062255,0.993924248518743
0.00729133806212993,10.6581109011326,19.6203430189506,0.993332298817034,0.0072913380598515,7.77484864282215,20.7310950177379,0.994146750189077
0.00729207139591366,10.6763213436728,19.6021325764104,0.99325977642487,0.00729207139318483,7.79307668451476,20.7128669760453,0.994366416581698
0.00729280472969739,10.6945304326459,19.5839234874373,0.993184637407515,0.00729280472651817,7.81130872744588,20.6946349331142,0.994583249184603
0.00729353806348113,10.7127381201001,19.5657157999831,0.993106883885091,0.0072935380598515,7.82954471967639,20.6763989408836,0.99479724949232
0.00729427139726486,10.730944358122,19.5475095619612,0.993026517983195,0.00729427139318483,7.84778460929463,20.6581590512654,0.995008419005891
0.0072950047310486,10.7491490988376,19.5293048212456,0.992943541832886,0.00729500472651817,7.86602834441652,20.6399153161435,0.995216759232868
0.00729573806483233,10.7673522944119,19.5111016256713,0.992857957570679,0.0072957380598515,7.88427587318567,20.6216677873744,0.995422271687303
0.00729647139861607,10.785553897049,19.4929000230342,0.99276976733853,0.00729647139318483,7.90252714377351,20.6034165167865,0.995624957889736
0.0072972047323998,10.8037538589926,19.4747000610906,0.992678973283832,0.00729720472651817,7.92078210437942,20.5851615561806,0.995824819367194
0.00729793806618353,10.8219521325255,19.4565017875577,0.992585577559403,0.0072979380598515,7.93904070323081,20.5669029573292,0.996021857653172
0.00729867139996727,10.8401486699702,19.438305250113,0.992489582323474,0.00729867139318483,7.95730288858327,20.5486407719768,0.996216074287634
0.007299404733751,10.8583434236889,19.4201104963943,0.992390989739683,0.00729940472651817,7.97556860872071,20.5303750518393,0.996407470816996
0.00730013806753474,10.8765363460833,19.4019175739999,0.99228980197706,0.0073001380598515,7.99383781195541,20.5121058486046,0.996596048794121
0.00730087140131847,10.894727389595,19.3837265304882,0.992186021210025,0.00730087139318483,8.0121104466282,20.4938332139318,0.996781809778312
0.00730160473510221,10.9129165067056,19.3655374133776,0.99207964961837,0.00730160472651817,8.03038646110856,20.4755571994515,0.996964755335298
0.00730233806888594,10.9311036499365,19.3473502701466,0.991970689387256,0.0073023380598515,8.04866580379471,20.4572778567653,0.99714488703723
0.00730307140266967,10.9492887718496,19.3291651482336,0.991859142707198,0.00730307139318483,8.06694842311379,20.4389952374462,0.997322206462667
0.00730380473645341,10.9674718250465,19.3109820950367,0.991745011774058,0.00730380472651817,8.0852342675219,20.4207093930381,0.997496715196574
0.00730453807023714,10.9856527621695,19.2928011579136,0.991628298789035,0.0073045380598515,8.10352328550427,20.4024203750558,0.997668414830304
0.00730666046982027,10.9856527621695,19.2928011579136,0.989525899156324,0.00730666046012676,8.10352328550427,20.4024203750558,0.995553208563238
0.00730878286940339,10.9856527621695,19.2928011579136,0.987427956923851,0.00730878286040203,8.10352328550427,20.4024203750558,0.993442486849843
0.00731090526898652,10.9856527621695,19.2928011579136,0.985334462641265,0.00731090526067729,8.10352328550427,20.4024203750558,0.991336240182194
0.00731302766856965,10.9856527621695,19.2928011579136,0.98324540687825,0.00731302766095256,8.10352328550427,20.4024203750558,0.989234459072525
0.00731515006815277,10.9856527621695,19.2928011579136,0.981160780224482,0.00731515006122782,8.10352328550427,20.4024203750558,0.987137134053186
0.0073172724677359,10.9856527621695,19.2928011579136,0.979080573289592,0.00731727246150308,8.10352328550427,20.4024203750558,0.985044255676598
0.00731939486731902,10.9856527621695,19.2928011579136,0.977004776703117,0.00731939486177835,8.10352328550427,20.4024203750558,0.982955814515214
0.00732151726690215,10.9856527621695,19.2928011579136,0.974933381114461,0.00732151726205361,8.10352328550427,20.4024203750558,0.980871801161473
0.00732363966648527,10.9856527621695,19.2928011579136,0.972866377192855,0.00732363966232888,8.10352328550427,20.4024203750558,0.978792206227761
0.0073257620660684,10.9856527621695,19.2928011579136,0.97080375562731,0.00732576206260414,8.10352328550427,20.4024203750558,0.976717020346367
0.00732788446565152,10.9856527621695,19.2928011579136,0.968745507126578,0.0073278844628794,8.10352328550427,20.4024203750558,0.97464623416944
0.00733000686523465,10.9856527621695,19.2928011579136,0.966691622419112,0.00733000686315467,8.10352328550427,20.4024203750558,0.972579838368949
0.00733212926481778,10.9856527621695,19.2928011579136,0.96464209225302,0.00733212926342993,8.10352328550427,20.4024203750558,0.970517823636639
0.0073342516644009,10.9856527621695,19.2928011579136,0.962596907396026,0.0073342516637052,8.10352328550427,20.4024203750558,0.96846018068399
0.00733637406398403,10.9856527621695,19.2928011579136,0.960556058635427,0.00733637406398046,8.10352328550427,20.4024203750558,0.966406900242176
0.00733849646356715,10.9856527621695,19.2928011579136,0.958519536778054,0.00733849646425573,8.10352328550427,20.4024203750558,0.96435797306202
0.00734061886315028,10.9856527621695,19.2928011579136,0.956487332650227,0.00734061886453099,8.10352328550427,20.4024203750558,0.962313389913958
0.0073427412627334,10.9856527621695,19.2928011579136,0.954459437097718,0.00734274126480625,8.10352328550427,20.4024203750558,0.960273141587991
0.00734486366231653,10.9856527621695,19.2928011579136,0.952435840985705,0.00734486366508152,8.10352328550427,20.4024203750558,0.958237218893648
0.00734698606189965,10.9856527621695,19.2928011579136,0.950416535198734,0.00734698606535678,8.10352328550427,20.4024203750558,0.956205612659942
0.00734910846148278,10.9856527621695,19.2928011579136,0.948401510640676,0.00734910846563205,8.10352328550427,20.4024203750558,0.954178313735333
0.0073512308610659,10.9856527621695,19.2928011579136,0.946390758234691,0.00735123086590731,8.10352328550427,20.4024203750558,0.95215531298768
0.00735335326064903,10.9856527621695,19.2928011579136,0.944384268923178,0.00735335326618258,8.10352328550427,20.4024203750558,0.950136601304204
0.00735547566023216,10.9856527621695,19.2928011579136,0.942382033667743,0.00735547566645784,8.10352328550427,20.4024203750558,0.94812216959145
0.00735759805981528,10.9856527621695,19.2928011579136,0.940384043449154,0.0073575980667331,8.10352328550427,20.4024203750558,0.946112008775237
0.00735972045939841,10.9856527621695,19.2928011579136,0.938390289267301,0.00735972046700837,8.10352328550427,20.4024203750558,0.944106109800628
0.00736184285898153,10.9856527621695,19.2928011579136,0.936400762141154,0.00736184286728363,8.10352328550427,20.4024203750558,0.94210446363188
0.00736396525856466,10.9856527621695,19.2928011579136,0.934415453108727,0.0073639652675589,8.10352328550427,20.4024203750558,0.940107061252409
0.00736608765814778,10.9856527621695,19.2928011579136,0.932434353227033,0.00736608766783416,8.10352328550427,20.4024203750558,0.938113893664747
0.00736821005773091,10.9856527621695,19.2928011579136,0.930457453572046,0.00736821006810942,8.10352328550427,20.4024203750558,0.936124951890501
0.00736894906116102,10.9684613375185,19.2928011579136,0.930581004881294,0.00736894907108711,8.08622916964943,20.4024203750558,0.936031401009283
0.00736968806459113,10.9512676428231,19.2928011579136,0.930703194852557,0.0073696880740648,8.06893679331826,20.4024203750558,0.935936641732838
0.00737042706802123,10.9340717032265,19.2928011579136,0.930824024324731,0.00737042707704249,8.0516461788265,20.4024203750558,0.935840675083172
0.00737116607145134,10.9168735438563,19.2928011579136,0.930943494137948,0.00737116608002017,8.03435734847102,20.4024203750558,0.935743502083185
0.00737190507488145,10.8996731898244,19.2928011579136,0.931061605133576,0.00737190508299786,8.01707032452977,20.4024203750558,0.935645123756666
0.00737264407831156,10.8824706662274,19.2928011579136,0.931178358154216,0.00737264408597555,7.99978512926179,20.4024203750558,0.935545541128294
0.00737338308174167,10.8652659981462,19.2928011579136,0.9312937540437,0.00737338308895324,7.98250178490717,20.4024203750558,0.935444755223634
0.00737412208517177,10.8480592106461,19.2928011579136,0.931407793647088,0.00737412209193092,7.96522031368706,20.4024203750558,0.935342767069135
0.00737486108860188,10.8308503287767,19.2928011579136,0.931520477810667,0.00737486109490861,7.9479407378036,20.4024203750558,0.93523957769213
0.00737560009203199,10.8136393775722,19.2928011579136,0.93163180738195,0.0073756000978863,7.93066307944,20.4024203750558,0.935135188120832
0.0073763390954621,10.7964263820509,19.2928011579136,0.931741783209672,0.00737633910086399,7.91338736076041,20.4024203750558,0.935029599384332
0.00737707809889221,10.7792113672155,19.2928011579136,0.931850406143787,0.00737707810384167,7.89611360391,20.4024203750558,0.934922812512598
0.00737781710232231,10.7619943580529,19.2928011579136,0.93195767703547,0.00737781710681936,7.87884183101487,20.4024203750558,0.934814828536471
0.00737855610575242,10.7447753795344,19.2928011579136,0.932063596737111,0.00737855610979705,7.8615720641821,20.4024203750558,0.934705648487668
0.00737929510918253,10.7275544566154,19.2928011579136,0.932168166102315,0.00737929511277474,7.84430432549967,20.4024203750558,0.934595273398771
0.00738003411261264,10.7103316142356,19.2928011579136,0.9322713859859,0.00738003411575242,7.8270386370365,20.4024203750558,0.934483704303234
0.00738077311604275,10.6931068773189,19.2928011579136,0.932373257243892,0.00738077311873011,7.80977502084239,20.4024203750558,0.934370942235376
0.00738151211947285,10.6758802707734,19.2928011579136,0.932473780733528,0.0073815121217078,7.79251349894804,20.4024203750558,0.93425698823038
0.00738225112290296,10.6586518194913,19.2928011579136,0.932572957313249,0.00738225112468549,7.77525409336501,20.4024203750558,0.934141843324291
0.00738299012633307,10.6414215483489,19.2928011579136,0.932670787842702,0.00738299012766317,7.7579968260857,20.4024203750558,0.934025508554015
0.00738372912976318,10.6241894822066,19.2928011579136,0.932767273182735,0.00738372913064086,7.74074171908335,20.4024203750558,0.933907984957313
0.00738446813319329,10.606955645909,19.2928011579136,0.932862414195396,0.00738446813361855,7.72348879431204,20.4024203750558,0.933789273572807
0.00738520713662339,10.5897200642847,19.2928011579136,0.932956211743931,0.00738520713659624,7.70623807370663,20.4024203750558,0.933669375439967
0.0073859461400535,10.5724827621463,19.2928011579136,0.933048666692782,0.00738594613957392,7.68898957918277,20.4024203750558,0.933548291599119
0.00738668514348361,10.5552437642904,19.2928011579136,0.933139779907584,0.00738668514255161,7.67174333263689,20.4024203750558,0.933426023091438
0.00738742414691372,10.5380030954977,19.2928011579136,0.933229552255166,0.0073874241455293,7.65449935594617,20.4024203750558,0.933302570958945
0.00738816315034383,10.5207607805328,19.2928011579136,0.933317984603544,0.00738816314850699,7.63725767096855,20.4024203750558,0.933177936244507
0.00738890215377393,10.5035168441444,19.2928011579136,0.933405077821924,0.00738890215148467,7.62001829954266,20.4024203750558,0.933052119991837
0.00738964115720404,10.4862713110648,19.2928011579136,0.933490832780695,0.00738964115446236,7.60278126348787,20.4024203750558,0.932925123245488
0.00739038016063415,10.4690242060105,19.2928011579136,0.933575250351431,0.00739038015744005,7.58554658460423,20.4024203750558,0.93279694705085
0.00739116174132456,10.4690242060105,19.2928011579136,0.93518969704157,0.00739116173835309,7.58554658460423,20.4024203750558,0.934412002270028
0.00739194332201496,10.4690242060105,19.2928011579136,0.936802882404328,0.00739194331926613,7.58554658460423,20.4024203750558,0.936025795686038
0.00739272490270537,10.4690242060105,19.2928011579136,0.938414807425151,0.00739272490017916,7.58554658460423,20.4024203750558,0.937638328284696
0.00739350648339578,10.4690242060105,19.2928011579136,0.940025473088712,0.0073935064810922,7.58554658460423,20.4024203750558,0.939249601051047
0.00739428806408618,10.4690242060105,19.2928011579136,0.941634880378916,0.00739428806200524,7.58554658460423,20.4024203750558,0.940859614969369
0.00739506964477659,10.4690242060105,19.2928011579136,0.943243030278899,0.00739506964291828,7.58554658460423,20.4024203750558,0.942468371023168
0.00739585122546699,10.4690242060105,19.2928011579136,0.944849923771029,0.00739585122383132,7.58554658460423,20.4024203750558,0.944075870195183
0.0073966328061574,10.4690242060105,19.2928011579136,0.946455561836906,0.00739663280474436,7.58554658460423,20.4024203750558,0.945682113467385
0.00739741438684781,10.4690242060105,19.2928011579136,0.948059945457364,0.00739741438565739,7.58554658460423,20.4024203750558,0.947287101820978
0.00739819596753821,10.4690242060105,19.2928011579136,0.94966307561247,0.00739819596657043,7.58554658460423,20.4024203750558,0.948890836236398
0.00739897754822862,10.4690242060105,19.2928011579136,0.951264953281526,0.00739897754748347,7.58554658460423,20.4024203750558,0.950493317693319
0.00739975912891902,10.4690242060105,19.2928011579136,0.952865579443068,0.00739975912839651,7.58554658460423,20.4024203750558,0.952094547170644
0.00740054070960943,10.4690242060105,19.2928011579136,0.954464955074869,0.00740054070930955,7.58554658460423,20.4024203750558,0.953694525646516
0.00740132229029984,10.4690242060105,19.2928011579136,0.956063081153936,0.00740132229022259,7.58554658460423,20.4024203750558,0.95529325409831
0.00740210387099024,10.4690242060105,19.2928011579136,0.957659958656513,0.00740210387113562,7.58554658460423,20.4024203750558,0.956890733502642
0.00740288545168065,10.4690242060105,19.2928011579136,0.959255588558084,0.00740288545204866,7.58554658460423,20.4024203750558,0.958486964835359
0.00740366703237105,10.4690242060105,19.2928011579136,0.960849971833368,0.0074036670329617,7.58554658460423,20.4024203750558,0.960081949071551
0.00740444861306146,10.4690242060105,19.2928011579136,0.962443109456322,0.00740444861387474,7.58554658460423,20.4024203750558,0.961675687185544
0.00740523019375187,10.4690242060105,19.2928011579136,0.964035002400146,0.00740523019478778,7.58554658460423,20.4024203750558,0.963268180150902
0.00740601177444227,10.4690242060105,19.2928011579136,0.965625651637275,0.00740601177570082,7.58554658460423,20.4024203750558,0.964859428940429
0.00740679335513268,10.4690242060105,19.2928011579136,0.967215058139387,0.00740679335661386,7.58554658460423,20.4024203750558,0.96644943452617
0.00740757493582308,10.4690242060105,19.2928011579136,0.968803222877401,0.00740757493752689,7.58554658460423,20.4024203750558,0.96803819787941
0.00740835651651349,10.4690242060105,19.2928011579136,0.970390146821476,0.00740835651843993,7.58554658460423,20.4024203750558,0.969625719970674
0.0074091380972039,10.4690242060105,19.2928011579136,0.971975830941014,0.00740913809935297,7.58554658460423,20.4024203750558,0.97121200176973
0.0074099196778943,10.4690242060105,19.2928011579136,0.973560276204658,0.00740991968026601,7.58554658460423,20.4024203750558,0.972797044245587
0.00741070125858471,10.4690242060105,19.2928011579136,0.975143483580297,0.00741070126117905,7.58554658460423,20.4024203750558,0.9743808483665
0.00741148283927512,10.4690242060105,19.2928011579136,0.976725454035063,0.00741148284209209,7.58554658460423,20.4024203750558,0.975963415099964
0.00741226441996552,10.4690242060105,19.2928011579136,0.97830618853533,0.00741226442300512,7.58554658460423,20.4024203750558,0.977544745412719
0.00741304600065593,10.4690242060105,19.2928011579136,0.979885688046719,0.00741304600391816,7.58554658460423,20.4024203750558,0.979124840270752
0.00741382758134633,10.4690242060105,19.2928011579136,0.981463953534098,0.0074138275848312,7.58554658460423,20.4024203750558,0.980703700639293
0.00741456666196812,10.4508892387073,19.2928011579136,0.981511629979218,0.00741456666533683,7.56742763051408,20.4024203750558,0.980538905849166
0.00741530574258991,10.4327534031908,19.2928011579136,0.981557931343276,0.00741530574584245,7.54931173258229,20.4024203750558,0.980372894281597
0.0074160448232117,10.4146167248596,19.2928011579136,0.981602858578987,0.00741604482634808,7.53119891328087,20.4024203750558,0.980205667062173
0.00741678390383349,10.3964792290947,19.2928011579136,0.981646412640237,0.00741678390685371,7.51308919506104,20.4024203750558,0.980037225317306
0.00741752298445528,10.3783409412595,19.2928011579136,0.981688594482082,0.00741752298735933,7.49498260035317,20.4024203750558,0.979867570174237
0.00741826206507707,10.3602018866997,19.2928011579136,0.981729405060747,0.00741826206786496,7.47687915156684,20.4024203750558,0.979696702761027
0.00741900114569886,10.3420620907432,19.2928011579136,0.981768845333621,0.00741900114837059,7.45877887109073,20.4024203750558,0.979524624206563
0.00741974022632065,10.3239215787004,19.2928011579136,0.981806916259255,0.00741974022887621,7.44068178129269,20.4024203750558,0.979351335640548
0.00742047930694243,10.3057803758639,19.2928011579136,0.981843618797365,0.00742047930938184,7.42258790451967,20.4024203750558,0.979176838193502
0.00742121838756422,10.2876385075084,19.2928011579136,0.981878953908821,0.00742121838988747,7.40449726309773,20.4024203750558,0.979001132996762
0.00742195746818601,10.2694959988911,19.2928011579136,0.981912922555655,0.00742195747039309,7.38640987933202,20.4024203750558,0.978824221182475
0.0074226965488078,10.2513528752513,19.2928011579136,0.981945525701049,0.00742269655089872,7.36832577550676,20.4024203750558,0.978646103883604
0.00742343562942959,10.2332091618104,19.2928011579136,0.98197676430934,0.00742343563140435,7.35024497388523,20.4024203750558,0.978466782233914
0.00742417471005138,10.2150648837721,19.2928011579136,0.982006639346014,0.00742417471190997,7.33216749670975,20.4024203750558,0.97828625736798
0.00742491379067317,10.1969200663223,19.2928011579136,0.982035151777708,0.0074249137924156,7.31409336620169,20.4024203750558,0.978104530421183
0.00742565287129496,10.1787747346287,19.2928011579136,0.9820623025722,0.00742565287292123,7.29602260456141,20.4024203750558,0.977921602529701
0.00742639195191675,10.1606289138416,19.2928011579136,0.982088092698416,0.00742639195342685,7.27795523396827,20.4024203750558,0.977737474830516
0.00742713103253853,10.142482629093,19.2928011579136,0.982112523126421,0.00742713103393248,7.25989127658063,20.4024203750558,0.977552148461407
0.00742787011316032,10.1243359054971,19.2928011579136,0.982135594827421,0.00742787011443811,7.24183075453581,20.4024203750558,0.977365624560949
0.00742860919378211,10.1061887681501,19.2928011579136,0.982157308773759,0.00742860919494373,7.22377368995008,20.4024203750558,0.977177904268508
0.0074293482744039,10.0880412421303,19.2928011579136,0.982177665938913,0.00742934827544936,7.20572010491867,20.4024203750558,0.976988988724246
0.00743008735502569,10.0698933524981,19.2928011579136,0.982196667297493,0.00743008735595499,7.18767002151572,20.4024203750558,0.976798879069109
0.00743082643564748,10.0517451242955,19.2928011579136,0.98221431382524,0.00743082643646061,7.16962346179428,20.4024203750558,0.976607576444835
0.00743156551626927,10.0335965825469,19.2928011579136,0.982230606499025,0.00743156551696624,7.1515804477863,20.4024203750558,0.976415081993944
0.00743230459689106,10.0154477522583,19.2928011579136,0.982245546296845,0.00743230459747187,7.13354100150262,20.4024203750558,0.97622139685974
0.00743304367751284,9.99729865841787,19.2928011579136,0.98225913419782,0.00743304367797749,7.11550514493295,20.4024203750558,0.976026522186306
0.00743378275813463,9.97914932599556,19.2928011579136,0.982271371182193,0.00743378275848312,7.09747290004583,20.4024203750558,0.975830459118506
0.00743452183875642,9.96099977994319,19.2928011579136,0.982282258231326,0.00743452183898875,7.07944428878866,20.4024203750558,0.97563320880198
0.00743526091937821,9.94285004519448,19.2928011579136,0.9822917963277,0.00743526091949437,7.06141933308766,20.4024203750558,0.975434772383141
0.007436,9.92470014666494,19.2928011579136,0.982299986454912,0.007436,7.04339805484786,20.4024203750558,0.975235151009174
0.00743812963970685,9.92470014666494,19.2928011579136,0.980210267363895,0.0074381296394502,7.04339805484786,20.4024203750558,0.973160461712569
0.00744025927941371,9.92470014666494,19.2928011579136,0.978124993886172,0.00744025927890041,7.04339805484786,20.4024203750558,0.971090186054738
0.00744238891912056,9.92470014666494,19.2928011579136,0.976044156564264,0.00744238891835061,7.04339805484786,20.4024203750558,0.969024314646225
0.00744451855882742,9.92470014666494,19.2928011579136,0.973967745960809,0.00744451855780082,7.04339805484786,20.4024203750558,0.966962838117547
0.00744664819853427,9.92470014666494,19.2928011579136,0.971895752658524,0.00744664819725102,7.04339805484786,20.4024203750558,0.964905747119154
0.00744877783824113,9.92470014666494,19.2928011579136,0.969828167260158,0.00744877783670122,7.04339805484786,20.4024203750558,0.962853032321384
0.00745090747794798,9.92470014666494,19.2928011579136,0.967764980388452,0.00745090747615143,7.04339805484786,20.4024203750558,0.960804684414426
0.00745303711765483,9.92470014666494,19.2928011579136,0.965706182686098,0.00745303711560163,7.04339805484786,20.4024203750558,0.958760694108272
0.00745516675736169,9.92470014666494,19.2928011579136,0.963651764815692,0.00745516675505184,7.04339805484786,20.4024203750558,0.956721052132679
0.00745729639706854,9.92470014666494,19.2928011579136,0.961601717459695,0.00745729639450204,7.04339805484786,20.4024203750558,0.954685749237123
0.0074594260367754,9.92470014666494,19.2928011579136,0.959556031320389,0.00745942603395224,7.04339805484786,20.4024203750558,0.952654776190761
0.00746155567648225,9.92470014666494,19.2928011579136,0.957514697119838,0.00746155567340245,7.04339805484786,20.4024203750558,0.950628123782387
0.00746368531618911,9.92470014666494,19.2928011579136,0.955477705599842,0.00746368531285265,7.04339805484786,20.4024203750558,0.948605782820392
0.00746581495589596,9.92470014666494,19.2928011579136,0.953445047521896,0.00746581495230286,7.04339805484786,20.4024203750558,0.946587744132718
0.00746794459560282,9.92470014666494,19.2928011579136,0.951416713667151,0.00746794459175306,7.04339805484786,20.4024203750558,0.944573998566823
0.00747007423530967,9.92470014666494,19.2928011579136,0.949392694836367,0.00747007423120326,7.04339805484786,20.4024203750558,0.942564536989632
0.00747220387501652,9.92470014666494,19.2928011579136,0.947372981849877,0.00747220387065347,7.04339805484786,20.4024203750558,0.940559350287503
0.00747433351472338,9.92470014666494,19.2928011579136,0.945357565547541,0.00747433351010367,7.04339805484786,20.4024203750558,0.93855842936618
0.00747646315443023,9.92470014666494,19.2928011579136,0.943346436788706,0.00747646314955388,7.04339805484786,20.4024203750558,0.936561765150754
0.00747859279413709,9.92470014666494,19.2928011579136,0.941339586452165,0.00747859278900408,7.04339805484786,20.4024203750558,0.934569348585624
0.00748072243384394,9.92470014666494,19.2928011579136,0.939337005436117,0.00748072242845428,7.04339805484786,20.4024203750558,0.932581170634449
0.0074828520735508,9.92470014666494,19.2928011579136,0.93733868465812,0.00748285206790449,7.04339805484786,20.4024203750558,0.930597222280118
0.00748498171325765,9.92470014666494,19.2928011579136,0.935344615055056,0.00748498170735469,7.04339805484786,20.4024203750558,0.928617494524696
