cycle,time_s,normalized_error,vc1_v,vc2_v,il_a
572,0.163592,0.231483462311736,7.78382953097819,17.5345122293429,0.977568196810214
573,0.163878,0.231209586015814,7.78760502597437,17.5305497441163,0.97757681520127
574,0.164164,0.230935416238013,7.79138713577857,17.5265948355689,0.977585448129455
575,0.16445,0.230660955431181,7.79517584469649,17.5226475157651,0.977594095559113
576,0.164736,0.230386206056276,7.79897113701465,17.5187077967383,0.977602757454549
577,0.165022,0.230111170582398,7.80277299700041,17.5147756904908,0.977611433780023
578,0.165308,0.229835851486818,7.80658140890202,17.5108512089935,0.977620124499756
579,0.165594,0.229560251255008,7.81039635694873,17.5069343641862,0.977628829577926
580,0.16588,0.229284372380675,7.8142178253508,17.5030251679774,0.97763754897867
581,0.166166,0.229008217365786,7.81804579829962,17.4991236322444,0.977646282666085
582,0.166452,0.228731788720605,7.82188025996771,17.4952297688329,0.977655030604225
583,0.166738,0.228455088963718,7.82572119450883,17.4913435895577,0.977663792757104
584,0.167024,0.228178120622068,7.82956858605803,17.4874651062016,0.977672569088697
585,0.16731,0.227900886230986,7.8334224187317,17.4835943305165,0.977681359562935
586,0.167596,0.227623388334222,7.83728267662767,17.4797312742225,0.977690164143711
587,0.167882,0.227345629483974,7.84114934382521,17.4758759490085,0.977698982794877
588,0.168168,0.227067612240927,7.84502240438516,17.4720283665315,0.977707815480246
589,0.168454,0.226789339174277,7.84890184234994,17.4681885384171,0.977716662163588
590,0.16874,0.226510812861767,7.85278764174367,17.4643564762595,0.977725522808636
591,0.169026,0.22623203588972,7.85667978657217,17.4605321916211,0.977734397379081
592,0.169312,0.225953010853069,7.86057826082306,17.4567156960324,0.977743285838578
593,0.169598,0.225673740355392,7.86448304846584,17.4529070009927,0.977752188150739
594,0.169884,0.225394227008945,7.86839413345191,17.4491061179692,0.977761104279137
595,0.17017,0.225114473434692,7.87231149971465,17.4453130583975,0.977770034187308
596,0.170456,0.224834482262341,7.87623513116951,17.4415278336814,0.977778977838748
597,0.170742,0.224554256130376,7.88016501171403,17.4377504551927,0.977787935196913
598,0.171028,0.224273797686093,7.88410112522794,17.4339809342716,0.97779690622522
599,0.171314,0.223993109585629,7.8880434555732,17.4302192822264,0.977805890887051
600,0.1716,0.223712194493998,7.89199198659409,17.4264655103332,0.977814889145746
601,0.171886,0.223431055085129,7.89594670211724,17.4227196298365,0.977823900964608
602,0.172172,0.223149694041892,7.89990758595172,17.4189816519485,0.9778329263069
603,0.172458,0.222868114056141,7.90387462188909,17.4152515878497,0.977841965135851
604,0.172744,0.22258631782874,7.90784779370348,17.4115294486884,0.977851017414649
605,0.17303,0.222304308069604,7.91182708515163,17.4078152455808,0.977860083106445
606,0.173316,0.222022087497733,7.91581247997297,17.404108989611,0.977869162174352
607,0.173602,0.221739658841242,7.91980396188969,17.4004106918311,0.977878254581446
608,0.173888,0.221457024837401,7.92380151460679,17.3967203632609,0.977887360290767
609,0.174174,0.22117418823267,7.92780512181216,17.393038014888,0.977896479265316
610,0.17446,0.220891151782731,7.93181476717661,17.3893636576679,0.977905611468058
611,0.174746,0.220607918252527,7.93583043435397,17.3856973025237,0.97791475686192
612,0.175032,0.220324490416294,7.93985210698116,17.3820389603464,0.977923915409793
613,0.175318,0.2200408710576,7.94387976867822,17.3783886419944,0.977933087074533
614,0.175604,0.219757062969381,7.94791340304839,17.374746358294,0.977942271818957
615,0.17589,0.219473068953975,7.95195299367819,17.3711121200392,0.977951469605847
616,0.176176,0.219188891823159,7.95599852413746,17.3674859379912,0.977960680397949
617,0.176462,0.218904534398183,7.96004997797943,17.3638678228792,0.977969904157973
618,0.176748,0.218619999509814,7.9641073387408,17.3602577853997,0.977979140848592
619,0.177034,0.218335289998364,7.9681705899418,17.3566558362168,0.977988390432446
620,0.17732,0.21805040871373,7.97223971508623,17.353061985962,0.977997652872136
621,0.177606,0.217765358515433,7.97631469766156,17.3494762452343,0.97800692813023
622,0.177892,0.217480142272653,7.98039552113898,17.3458986246002,0.978016216169261
623,0.178178,0.217194762864263,7.98448216897345,17.3423291345934,0.978025516951725
624,0.178464,0.216909223178874,7.98857462460379,17.3387677857152,0.978034830440085
625,0.17875,0.216623526114866,7.99267287145272,17.3352145884341,0.978044156596768
626,0.179036,0.216337674580427,7.99677689292696,17.331669553186,0.978053495384166
627,0.179322,0.216051671493591,8.00088667241725,17.3281326903738,0.978062846764636
628,0.179608,0.215765519782276,8.00500219329844,17.3246040103681,0.978072210700505
629,0.179894,0.215479222384323,8.00912343892959,17.3210835235065,0.97808158715406
630,0.18018,0.21519278224753,8.01325039265394,17.3175712400936,0.978090976087557
631,0.180466,0.214906202329695,8.01738303779908,17.3140671704015,0.978100377463219
632,0.180752,0.21461948559865,8.02152135767695,17.3105713246694,0.978109791243232
633,0.181038,0.214332635032302,8.02566533558392,17.3070837131033,0.97811921738975
634,0.181324,0.214045653618671,8.02981495480086,17.3036043458767,0.978128655864895
635,0.18161,0.213758544355927,8.03397019859322,17.30013323313,0.978138106630754
636,0.181896,0.21347131025243,8.03813105021105,17.2966703849705,0.978147569649382
637,0.182182,0.213183954326768,8.04229749288913,17.2932158114727,0.978157044882798
638,0.182468,0.212896479607796,8.04646950984696,17.2897695226779,0.978166532292991
639,0.182754,0.212608889134674,8.05064708428891,17.2863315285947,0.978176031841918
640,0.18304,0.212321185956909,8.05483019940421,17.2829018391982,0.9781855434915
641,0.183326,0.212033373134389,8.05901883836705,17.2794804644306,0.978195067203628
642,0.183612,0.211745453737425,8.06321298433666,17.2760674142011,0.978204602940161
643,0.183898,0.211457430846793,8.06741262045733,17.2726626983855,0.978214150662924
644,0.184184,0.211169307553766,8.07161772985851,17.2692663268266,0.978223710333712
645,0.18447,0.210881086960161,8.0758282956549,17.265878309334,0.978233281914286
646,0.184756,0.210592772178372,8.08004430094644,17.262498655684,0.978242865366377
647,0.185042,0.210304366331414,8.08426572881845,17.2591273756196,0.978252460651684
648,0.185328,0.210015872552959,8.08849256234166,17.2557644788506,0.978262067731874
649,0.185614,0.209727293987377,8.09272478457227,17.2524099750537,0.978271686568584
650,0.1859,0.209438633789779,8.09696237855203,17.2490638738718,0.978281317123419
651,0.186186,0.209149895126048,8.10120532730832,17.2457261849149,0.978290959357953
652,0.186472,0.208861081172889,8.10545361385417,17.2423969177593,0.978300613233728
653,0.186758,0.20857219511786,8.10970722118839,17.2390760819481,0.978310278712259
654,0.187044,0.208283240159416,8.11396613229556,17.235763686991,0.978319955755026
655,0.18733,0.207994219506948,8.11823033014618,17.232459742364,0.978329644323483
656,0.187616,0.207705136380824,8.12249979769665,17.2291642575099,0.97833934437905
657,0.187902,0.207415994012424,8.12677451788941,17.2258772418379,0.978349055883118
658,0.188188,0.207126795644187,8.13105447365297,17.2225987047235,0.97835877879705
659,0.188474,0.206837544529644,8.13533964790197,17.219328655509,0.978368513082177
660,0.18876,0.206548243933463,8.13963002353725,17.2160671035028,0.978378258699801
661,0.189046,0.206258897131482,8.14392558344595,17.2128140579799,0.978388015611196
662,0.189332,0.205969507410758,8.14822631050152,17.2095695281817,0.978397783777604
663,0.189618,0.2056800780696,8.15253218756383,17.2063335233158,0.978407563160239
664,0.189904,0.205390612417608,8.15684319747923,17.2031060525563,0.978417353720287
665,0.19019,0.205101113775719,8.16115932308058,17.1998871250435,0.978427155418904
666,0.190476,0.20481158547624,8.16548054718738,17.1966767498839,0.978436968217218
667,0.190762,0.204522030862891,8.16980685260576,17.1934749361506,0.978446792076327
668,0.191048,0.204232453290843,8.17413822212862,17.1902816928827,0.978456626957302
669,0.191334,0.203942856126759,8.17847463853566,17.1870970290854,0.978466472821186
670,0.19162,0.203653242748834,8.18281608459342,17.1839209537304,0.978476329628992
671,0.191906,0.203363616546831,8.18716254305541,17.1807534757553,0.978486197341706
672,0.192192,0.203073980922122,8.19151399666212,17.1775946040641,0.978496075920288
673,0.192478,0.202784339287729,8.19587042814111,17.1744443475268,0.978505965325667
674,0.192764,0.202494695068361,8.2002318202071,17.1713027149795,0.978515865518747
675,0.19305,0.202205051700452,8.20459815556198,17.1681697152243,0.978525776460404
676,0.193336,0.201915412632205,8.20896941689492,17.1650453570296,0.978535698111485
677,0.193622,0.201625781323622,8.21334558688244,17.1619296491298,0.978545630432812
678,0.193908,0.201336161246554,8.21772664818842,17.158822600225,0.978555573385181
679,0.194194,0.201046555884727,8.22211258346426,17.1557242189818,0.978565526929358
680,0.19448,0.200756968733792,8.22650337534885,17.1526345140323,0.978575491026084
681,0.194766,0.200467403301356,8.23089900646871,17.1495534939749,0.978585465636075
682,0.195052,0.200177863107021,8.23529945943803,17.1464811673738,0.978595450720019
683,0.195338,0.199888351682425,8.2397047168587,17.1434175427592,0.978605446238577
684,0.195624,0.199598872571278,8.24411476132046,17.140362628627,0.978615452152385
685,0.19591,0.199309429329399,8.24852957540086,17.1373164334391,0.978625468422055
686,0.196196,0.199020025524752,8.25294914166545,17.1342789656235,0.978635495008169
687,0.196482,0.198730664737489,8.25737344266773,17.1312502335735,0.978645531871289
688,0.196768,0.198441350559981,8.2618024609493,17.1282302456487,0.978655578971945
689,0.197054,0.198152086596857,8.26623617903987,17.1252190101743,0.978665636270648
690,0.19734,0.197862876465041,8.27067457945738,17.1222165354412,0.978675703727879
691,0.197626,0.197573723793788,8.27511764470802,17.1192228297062,0.978685781304098
692,0.197912,0.197284632224721,8.27956535728632,17.1162379011918,0.978695868959737
693,0.198198,0.196995605411866,8.28401769967521,17.113261758086,0.978705966655204
694,0.198484,0.196706647021685,8.2884746543461,17.110294408543,0.978716074350884
695,0.19877,0.196417760733117,8.29293620375893,17.1073358606821,0.978726192007137
696,0.199056,0.196128950237609,8.29740233036225,17.1043861225886,0.978736319584298
697,0.199342,0.195840219239151,8.30187301659328,17.1014452023134,0.978746457042679
698,0.199628,0.195551571454314,8.30634824487797,17.098513107873,0.978756604342566
699,0.199914,0.195263010612277,8.31082799763108,17.0955898472494,0.978766761444224
700,0.2002,0.194974540454869,8.31531225725625,17.0926754283903,0.978776928307894
701,0.200486,0.194686164736597,8.31980100614605,17.089769859209,0.97878710489379
702,0.200772,0.194397887224682,8.32429422668206,17.0868731475842,0.978797291162107
703,0.201058,0.194109711699088,8.32879190123494,17.0839853013601,0.978807487073016
704,0.201344,0.193821641952559,8.33329401216447,17.0811063283468,0.978817692586662
705,0.20163,0.19353368179065,8.33780054181967,17.0782362363193,0.978827907663171
706,0.201916,0.193245835031755,8.34231147253881,17.0753750330186,0.978838132262644
707,0.202202,0.192958105507142,8.34682678664952,17.0725227261508,0.97884836634516
708,0.202488,0.192670497060982,8.35134646646882,17.0696793233876,0.978858609870775
709,0.202774,0.192383013550381,8.35587049430322,17.0668448323662,0.978868862799525
710,0.20306,0.192095658845406,8.36039885244879,17.0640192606889,0.978879125091421
711,0.203346,0.19180843682912,8.36493152319117,17.0612026159238,0.978889396706454
712,0.203632,0.191521351397607,8.36946848880573,17.058394905604,0.978899677604592
713,0.203918,0.19123440646,8.37400973155755,17.0555961372282,0.978909967745782
714,0.204204,0.190947605938512,8.37855523370154,17.0528063182603,0.97892026708995
715,0.20449,0.19066095376846,8.38310497748247,17.0500254561295,0.978930575597
716,0.204776,0.190374453898296,8.3876589451351,17.0472535582305,0.978940893226814
717,0.205062,0.190088110289627,8.39221711888417,17.0444906319231,0.978951219939254
718,0.205348,0.189801926917249,8.39677948094452,17.0417366845324,0.978961555694162
719,0.205634,0.189515907769164,8.40134601352112,17.0389917233488,0.978971900451357
720,0.20592,0.189230056846609,8.4059166988092,17.0362557556279,0.978982254170639
721,0.206206,0.18894437816408,8.41049151899423,17.0335287885905,0.978992616811787
722,0.206492,0.188658875749354,8.41507045625207,17.0308108294227,0.979002988334561
723,0.206778,0.188373553643512,8.41965349274898,17.0281018852757,0.979013368698698
724,0.207064,0.188088415900961,8.42424061064171,17.0254019632659,0.979023757863919
725,0.20735,0.187803466589454,8.42883179207758,17.0227110704749,0.979034155789921
726,0.207636,0.187518709790112,8.43342701919451,17.0200292139494,0.979044562436384
727,0.207922,0.187234149597447,8.43802627412113,17.0173564007012,0.979054977762968
728,0.208208,0.186949790119372,8.44262953897683,17.0146926377073,0.979065401729314
729,0.208494,0.18666563547723,8.44723679587181,17.0120379319098,0.979075834295042
730,0.20878,0.186381689805804,8.45184802690718,17.0093922902158,0.979086275419754
731,0.209066,0.186097957253338,8.456463214175,17.0067557194974,0.979096725063035
732,0.209352,0.185814441981551,8.46108233975837,17.0041282265921,0.979107183184448
733,0.209638,0.185531148165651,8.46570538573148,17.001509818302,0.979117649743539
734,0.209924,0.185248079994353,8.47033233415968,16.9989005013945,0.979128124699835
735,0.21021,0.18496524166989,8.47496316709957,16.996300282602,0.979138608012846
736,0.210496,0.184682637408026,8.47959786659903,16.9937091686218,0.979149099642063
737,0.210782,0.184400271438066,8.48423641469731,16.9911271661162,0.979159599546959
738,0.211068,0.184118148002869,8.48887879342512,16.9885542817127,0.979170107686989
739,0.211354,0.183836271358859,8.49352498480463,16.9859905220033,0.97918062402159
740,0.21164,0.18355464577603,8.49817497084961,16.9834358935453,0.979191148510181
741,0.211926,0.183273275537954,8.50282873356547,16.980890402861,0.979201681112167
742,0.212212,0.182992164941792,8.50748625494931,16.9783540564373,0.979212221786931
743,0.212498,0.182711318298297,8.51214751699002,16.9758268607261,0.979222770493842
744,0.212784,0.182430739931816,8.51681250166832,16.9733088221445,0.979233327192252
745,0.21307,0.1821504341803,8.52148119095684,16.9707999470741,0.979243891841494
746,0.213356,0.181870405395299,8.5261535668202,16.9683002418614,0.979254464400887
747,0.213642,0.181590657941972,8.53082961121504,16.9658097128181,0.979265044829732
748,0.213928,0.181311196199077,8.53550930609014,16.9633283662203,0.979275633087314
749,0.214214,0.18103202455898,8.54019263338644,16.9608562083093,0.979286229132902
750,0.2145,0.180753147427646,8.54487957503714,16.958393245291,0.979296832925748
751,0.214786,0.180474569224637,8.54957011296776,16.9559394833361,0.97930744442509
752,0.215072,0.180196294383113,8.55426422909619,16.9534949285802,0.979318063590149
753,0.215358,0.179918327349815,8.55896190533278,16.9510595871237,0.979328690380131
754,0.215644,0.179640672585069,8.5636631235804,16.9486334650316,0.979339324754226
755,0.21593,0.17936333456277,8.5683678657345,16.9462165683338,0.979349966671609
756,0.216216,0.179086317770378,8.57307611368319,16.943808903025,0.97936061609144
757,0.216502,0.178809626708901,8.57778784930731,16.9414104750645,0.979371272972864
758,0.216788,0.178533265892884,8.58250305448049,16.9390212903764,0.979381937275012
759,0.217074,0.1782572398504,8.58722171106921,16.9366413548495,0.979392608956998
760,0.21736,0.177981553123027,8.59194380093287,16.9342706743373,0.979403287977925
761,0.217646,0.177706210265836,8.5966693059239,16.931909254658,0.979413974296878
762,0.217932,0.177431215847372,8.60139820788774,16.9295571015945,0.97942466787293
763,0.218218,0.177156574449629,8.60613048866301,16.9272142208943,0.979435368665141
764,0.218504,0.176882290668039,8.6108661300815,16.9248806182697,0.979446076632554
765,0.21879,0.176608369111435,8.61560511396828,16.9225562993975,0.9794567917342
766,0.219076,0.17633481440204,8.62034742214174,16.9202412699193,0.979467513929097
767,0.219362,0.17606163117543,8.62509303641368,16.9179355354412,0.979478243176248
768,0.219648,0.175788824080511,8.62984193858937,16.915639101534,0.979488979434645
769,0.219934,0.175516397779489,8.63459411046762,16.9133519737331,0.979499722663265
770,0.22022,0.175244356947838,8.63934953384085,16.9110741575384,0.979510472821072
771,0.220506,0.174972706274264,8.64410819049514,16.9088056584146,0.979521229867019
772,0.220792,0.174701450460675,8.64887006221031,16.9065464817908,0.979531993760044
773,0.221078,0.17443059422214,8.65363513076002,16.9042966330608,0.979542764459073
774,0.221364,0.174160142286853,8.65840337791177,16.9020561175829,0.979553541923022
775,0.22165,0.173890099396089,8.66317478542703,16.8998249406799,0.979564326110792
776,0.221936,0.173620470304166,8.66794933506127,16.8976031076394,0.979575116981273
777,0.222222,0.173351259778397,8.67272700856405,16.8953906237133,0.979585914493343
778,0.222508,0.173082472599044,8.67750778767907,16.893187494118,0.979596718605869
779,0.222794,0.17281411355927,8.68229165414427,16.8909937240347,0.979607529277706
780,0.22308,0.172546187465092,8.68707858969183,16.8888093186088,0.979618346467696
781,0.223366,0.17227869913532,8.69186857604834,16.8866342829504,0.979629170134672
782,0.223652,0.172011653401511,8.69666159493476,16.8844686221342,0.979640000237454
783,0.223938,0.171745055107908,8.70145762806658,16.882312341199,0.979650836734853
784,0.224224,0.171478909111381,8.70625665715381,16.8801654451485,0.979661679585668
785,0.22451,0.171213220281366,8.71105866390112,16.8780279389507,0.979672528748687
786,0.224796,0.170947993499805,8.71586363000784,16.8758998275381,0.979683384182688
787,0.225082,0.170683233661075,8.72067153716809,16.8737811158076,0.979694245846439
788,0.225368,0.170418945671923,8.72548236707079,16.8716718086206,0.979705113698696
789,0.225654,0.170155134451395,8.73029610139979,16.8695719108031,0.979715987698207
790,0.22594,0.169891804930765,8.73511272183387,16.8674814271452,0.97972686780371
791,0.226226,0.169628962053457,8.73993221004686,16.8654003624017,0.979737753973932
792,0.226512,0.16936661077497,8.7447545477077,16.8633287212919,0.97974864616759
793,0.226798,0.169104756062797,8.74957971648048,16.8612665084992,0.979759544343395
794,0.227084,0.168843402896344,8.75440769802453,16.8592137286717,0.979770448460044
795,0.22737,0.168582556266842,8.75923847399449,16.8571703864219,0.979781358476228
796,0.227656,0.168322221177261,8.76407202604037,16.8551364863265,0.979792274350628
797,0.227942,0.168062402642223,8.76890833580762,16.8531120329267,0.979803196041915
798,0.228228,0.167803105687902,8.7737473849372,16.8510970307282,0.979814123508755
799,0.228514,0.167544335351938,8.77858915506563,16.849091484201,0.979825056709801
800,0.2288,0.16728609668333,8.7834336278251,16.8470953977795,0.9798359956037
801,0.229086,0.16702839474234,8.78828078484349,16.8451087758623,0.97984694014909
802,0.229372,0.166771234600388,8.79313060774447,16.8431316228128,0.979857890304603
803,0.229658,0.166514621339947,8.79798307814755,16.8411639429582,0.97986884602886
804,0.229944,0.166258560054432,8.80283817766817,16.8392057405906,0.979879807280476
805,0.23023,0.166003055848086,8.80769588791773,16.8372570199662,0.979890774018057
806,0.230516,0.16574811383587,8.8125561905037,16.8353177853054,0.979901746200204
807,0.230802,0.165493739143341,8.81741906702966,16.8333880407932,0.979912723785508
808,0.231088,0.165239936906533,8.82228449909538,16.8314677905789,0.979923706732554
809,0.231374,0.164986712271829,8.82715246829688,16.8295570387761,0.979934694999921
810,0.23166,0.164734070395841,8.83202295622651,16.8276557894626,0.979945688546179
811,0.231946,0.164482016445273,8.83689594447301,16.8257640466808,0.979956687329894
812,0.232232,0.164230555596791,8.84177141462156,16.8238818144373,0.979967691309622
813,0.232518,0.163979693036885,8.84664934825389,16.8220090967029,0.979978700443915
814,0.232804,0.163729433961732,8.85152972694831,16.8201458974128,0.979989714691318
815,0.23309,0.163479783577051,8.85641253227979,16.8182922204666,0.980000734010371
816,0.233376,0.163230747097956,8.86129774582004,16.8164480697282,0.980011758359607
817,0.233662,0.162982329748808,8.86618534913755,16.8146134490257,0.980022787697552
818,0.233948,0.162734536763063,8.8710753237977,16.8127883621516,0.980033821982729
819,0.234234,0.162487373383113,8.87596765136277,16.8109728128626,0.980044861173654
820,0.23452,0.16224084486013,8.88086231339206,16.8091668048799,0.980055905228838
821,0.234806,0.1619949564539,8.88575929144195,16.8073703418886,0.980066954106785
822,0.235092,0.161749713432658,8.89065856706594,16.8055834275387,0.980078007765998
823,0.235378,0.16150512107292,8.89556012181471,16.8038060654438,0.980089066164972
824,0.235664,0.161261184659305,8.90046393723626,16.8020382591824,0.980100129262197
825,0.23595,0.161017909484361,8.9053699948759,16.8002800122969,0.98011119701616
826,0.236236,0.160775300848385,8.91027827627635,16.7985313282941,0.980122269385343
827,0.236522,0.160533364059236,8.91518876297781,16.7967922106451,0.980133346328224
828,0.236808,0.160292104432151,8.920101436518,16.7950626627853,0.980144427803276
829,0.237094,0.160051527289551,8.92501627843228,16.7933426881142,0.980155513768969
830,0.23738,0.159811637960843,8.92993327025368,16.791632289996,0.980166604183769
831,0.237666,0.159572441782228,8.93485239351296,16.7899314717586,0.980177699006138
832,0.237952,0.159333944096493,8.93977362973871,16.7882402366947,0.980188798194534
833,0.238238,0.159096150252804,8.94469696045738,16.7865585880609,0.980199901707413
834,0.238524,0.1588590656065,8.94962236719339,16.7848865290782,0.980211009503226
835,0.23881,0.158622695518874,8.95454983146916,16.783224062932,0.980222121540423
836,0.239096,0.158387045356957,8.9594793348052,16.7815711927718,0.98023323777745
837,0.239382,0.158152120493298,8.96441085872017,16.7799279217115,0.980244358172749
838,0.239668,0.157917926305733,8.96934438473093,16.778294252829,0.980255482684763
839,0.239954,0.15768446817716,8.97427989435267,16.7766701891669,0.980266611271927
840,0.24024,0.157451751495301,8.97921736909889,16.7750557337317,0.98027774389268
841,0.240526,0.157219781652469,8.98415679048152,16.7734508894942,0.980288880505454
842,0.240812,0.156988564045319,8.98909814001099,16.7718556593898,0.980300021068681
843,0.241098,0.156758104074608,8.99404139919628,16.7702700463178,0.980311165540791
844,0.241384,0.156528407144944,8.99898654954499,16.7686940531419,0.980322313880212
845,0.24167,0.156299478664527,9.00393357256342,16.76712768269,0.98033346604537
846,0.241956,0.156071324044897,9.00888244975661,16.7655709377545,0.980344621994692
847,0.242242,0.155843948700667,9.01383316262845,16.7640238210918,0.980355781686601
848,0.242528,0.15561735804926,9.01878569268169,16.7624863354228,0.980366945079519
849,0.242814,0.155391557510633,9.02374002141807,16.7609584834323,0.980378112131869
850,0.2431,0.155166552507005,9.02869613033835,16.7594402677699,0.980389282802072
851,0.243386,0.154942348462582,9.03365400094238,16.757931691049,0.980400457048548
852,0.243672,0.154718950803263,9.03861361472916,16.7564327558476,0.980411634829718
853,0.243958,0.154496364956363,9.04357495319695,16.7549434647078,0.980422816104
854,0.244244,0.154274596350313,9.04853799784328,16.753463820136,0.980434000829815
855,0.24453,0.15405365041437,9.05350273016505,16.7519938246028,0.980445188965582
856,0.244816,0.15383353257831,9.05846913165861,16.7505334805434,0.98045638046972
857,0.245102,0.153614248272129,9.06343718381978,16.7490827903569,0.980467575300649
858,0.245388,0.153395802925731,9.06840686814396,16.7476417564069,0.98047877341679
859,0.245674,0.153178201968613,9.07337816612619,16.7462103810213,0.980489974776562
860,0.24596,0.152961450829551,9.07835105926121,16.7447886664921,0.980501179338388
861,0.246246,0.152745554936274,9.0833255290435,16.7433766150758,0.98051238706069
862,0.246532,0.152530519715141,9.08830155696741,16.741974228993,0.980523597901892
863,0.246818,0.152316350590806,9.09327912452716,16.7405815104289,0.980534811820416
864,0.247104,0.152103052985889,9.09825821321698,16.7391984615326,0.980546028774691
865,0.24739,0.15189063232063,9.1032388045311,16.7378250844178,0.980557248723142
866,0.247676,0.151679094012549,9.10822087996385,16.7364613811624,0.980568471624199
867,0.247962,0.151468443476096,9.11320442100977,16.7351073538086,0.980579697436292
868,0.248248,0.1512586861223,9.11818940916359,16.733763004363,0.980590926117854
869,0.248534,0.151049827358413,9.12317582592037,16.7324283347964,0.980602157627319
870,0.24882,0.150841872587546,9.12816365277554,16.731103347044,0.980613391923125
871,0.249106,0.150634827208304,9.13315287122496,16.7297880430052,0.980624628963711
872,0.249392,0.15042869661442,9.13814346276501,16.7284824245438,0.980635868707518
873,0.249678,0.150223486194376,9.14313540889262,16.7271864934881,0.98064711111299
874,0.249964,0.150019201331029,9.14812869110538,16.7259002516305,0.980658356138575
875,0.25025,0.149815847401225,9.15312329090156,16.7246237007277,0.980669603742724
876,0.250536,0.149613429775414,9.15811918978023,16.723356842501,0.980680853883889
877,0.250822,0.149411953817259,9.16311636924129,16.7220996786359,0.980692106520527
878,0.251108,0.14921142488324,9.16811481078554,16.7208522107822,0.980703361611098
879,0.251394,0.149011848322257,9.17311449591476,16.7196144405542,0.980714619114065
880,0.25168,0.14881322947522,9.17811540613175,16.7183863695304,0.980725878987896
881,0.251966,0.148615573674651,9.18311752294046,16.7171679992537,0.980737141191061
882,0.252252,0.148418886244263,9.18812082784597,16.7159593312315,0.980748405682037
883,0.252538,0.14822317249855,9.19312530235461,16.7147603669354,0.980759672419302
884,0.252824,0.148028437742364,9.19813092797404,16.7135711078016,0.980770941361339
885,0.25311,0.147834687270492,9.20313768621326,16.7123915552304,0.980782212466637
886,0.253396,0.14764192636723,9.20814555858274,16.7112217105868,0.980793485693689
887,0.253682,0.147450160305946,9.21315452659443,16.7100615752,0.980804761000991
888,0.253968,0.147259394348649,9.21816457176188,16.7089111503637,0.980816038347047
889,0.254254,0.147069633745548,9.22317567560024,16.7077704373358,0.980827317690362
890,0.25454,0.146880883734607,9.22818781962642,16.706639437339,0.980838598989451
891,0.254826,0.146693149541099,9.23320098535905,16.70551815156,0.980849882202831
892,0.255112,0.146506436377153,9.23821515431864,16.7044065811503,0.980861167289026
893,0.255398,0.146320749441304,9.24323030802757,16.7033047272256,0.980872454206563
894,0.255684,0.146136093918029,9.24824642801023,16.7022125908661,0.98088374291398
895,0.25597,0.145952474977286,9.25326349579301,16.7011301731165,0.980895033369815
896,0.256256,0.145769897774053,9.25828149290443,16.7000574749858,0.980906325532616
897,0.256542,0.145588367447854,9.26330040087518,16.6989944974478,0.980917619360937
898,0.256828,0.145407889122287,9.26832020123817,16.6979412414404,0.980928914813336
899,0.257114,0.145228467904551,9.27334087552863,16.6968977078661,0.98094021184838
900,0.2574,0.145050108884965,9.27836240528415,16.695863897592,0.980951510424642
901,0.257686,0.144872817136485,9.28338477204476,16.6948398114496,0.980962810500701
902,0.257972,0.14469659771422,9.288407957353,16.6938254502349,0.980974112035144
903,0.258258,0.144521455654943,9.29343194275396,16.6928208147084,0.980985414986565
904,0.258544,0.144347395976596,9.29845670979538,16.6918259055951,0.980996719313564
905,0.25883,0.144174423677803,9.3034822400277,16.6908407235846,0.981008024974751
906,0.259116,0.144002543737365,9.30850851500412,16.6898652693309,0.98101933192874
907,0.259402,0.143831761113761,9.31353551628066,16.6888995434527,0.981030640134157
908,0.259688,0.143662080744649,9.31856322541627,16.6879435465332,0.981041949549632
909,0.259974,0.143493507546358,9.32359162397284,16.6869972791201,0.981053260133805
910,0.26026,0.143326046413377,9.32862069351531,16.6860607417257,0.981064571845324
911,0.260546,0.143159702217849,9.33365041561169,16.6851339348268,0.981075884642845
912,0.260832,0.142994479809055,9.33868077183318,16.6842168588649,0.981087198485033
913,0.261118,0.1428303840129,9.34371174375418,16.6833095142461,0.981098513330561
914,0.261404,0.142667419631393,9.34874331295242,16.682411901341,0.98110982913811
915,0.26169,0.142505591442132,9.35377546100895,16.6815240204849,0.981121145866373
916,0.261976,0.142344904197776,9.35880816950828,16.6806458719775,0.981132463474048
917,0.262262,0.14218536262553,9.36384142003839,16.6797774560835,0.981143781919844
918,0.262548,0.142026971426609,9.36887519419083,16.6789187730321,0.981155101162481
919,0.262834,0.141869735275721,9.37390947356076,16.6780698230168,0.981166421160686
920,0.26312,0.141713658820531,9.37894423974703,16.6772306061964,0.981177741873196
921,0.263406,0.141558746681137,9.38397947435226,16.6764011226937,0.98118906325876
922,0.263692,0.141405003449532,9.38901515898288,16.6755813725968,0.981200385276134
923,0.263978,0.141252433689077,9.3940512752492,16.674771355958,0.981211707884086
924,0.264264,0.141101041933965,9.39908780476547,16.6739710727945,0.981223031041394
925,0.26455,0.140950832688686,9.40412472914999,16.6731805230883,0.981234354706845
926,0.264836,0.140801810427489,9.40916203002511,16.672399706786,0.981245678839237
927,0.265122,0.14065397959385,9.41419968901734,16.6716286237989,0.981257003397381
928,0.265408,0.140507344599933,9.41923768775741,16.6708672740031,0.981268328340096
929,0.265694,0.140361909826049,9.42427600788031,16.6701156572394,0.981279653626213
930,0.26598,0.140217679620123,9.42931463102538,16.6693737733136,0.981290979214573
