-3.96329258857576e-06,-7.33227200864509e-06,-3.55061413051177e-06
1.31023237516973e-06,3.39981735484908e-06,9.9658856399363e-07
2.6415095648991e-06,3.92165682015509e-06,1.78983647593728e-06
1.26620492504633e-06,3.38692649134451e-06,1.75627659912771e-06
-1.40955198720343e-06,-3.6141571053961e-06,-1.06969862357729e-06
2.50355581727722e-06,3.66673653437268e-06,1.65587173540169e-06
-2.5153518868273e-06,-3.73216991603687e-06,-2.54127629878699e-06
2.64136791616417e-06,3.91665730073963e-06,2.65029221924715e-06
