cycle,conditioned_error,conservative_error,open_loop_error,beta,maximum_raw_offset_us,maximum_applied_offset_us,minimum_raw_dwell_us,minimum_applied_dwell_us,minimum_conservative_dwell_us,conditioned_vc1_v,conditioned_vc2_v,conditioned_il_a,conservative_vc1_v,conservative_vc2_v,conservative_il_a,open_vc1_v,open_vc2_v,open_il_a,raw_offset_1_us,applied_offset_1_us,raw_offset_2_us,applied_offset_2_us,raw_offset_3_us,applied_offset_3_us,raw_offset_4_us,applied_offset_4_us,raw_offset_5_us,applied_offset_5_us,raw_offset_6_us,applied_offset_6_us,raw_offset_7_us,applied_offset_7_us,raw_offset_8_us,applied_offset_8_us,raw_dwell_1_us,applied_dwell_1_us,raw_dwell_2_us,applied_dwell_2_us,raw_dwell_3_us,applied_dwell_3_us,raw_dwell_4_us,applied_dwell_4_us,raw_dwell_5_us,applied_dwell_5_us,raw_dwell_6_us,applied_dwell_6_us,raw_dwell_7_us,applied_dwell_7_us,raw_dwell_8_us,applied_dwell_8_us,raw_dwell_9_us,applied_dwell_9_us
10,0.000520160558770559,0.0724629052536346,0.295951960854891,1,0.0651187918925879,0.0651187918925879,21.9962618124695,21.9962618124695,20.8169436366345,9.92594476154667,19.3026096098182,0.982179577486095,9.28857756225772,19.6259642821462,0.951855641203001,7.09250575893312,20.5076071573456,0.921596376807593,0.0651187918925879,0.0651187918925879,-0.0466865055823537,-0.0466865055823537,-0.0504246931128217,-0.0504246931128217,-0.0146763610266893,-0.0146763610266893,0.050149308358858,0.050149308358858,-0.0502190342906084,-0.0502190342906084,0.0150571830248755,0.0150571830248755,-0.0164509559789145,-0.0164509559789145,63.9543022980116,63.9543022980116,23.5557940784041,23.5557940784041,21.9962618124695,21.9962618124695,23.0170253015871,23.0170253015871,22.0648256693856,22.0648256693856,63.5716399152755,63.5716399152755,22.2353655479405,22.2353655479405,23.4159192521482,23.4159192521482,22.1888661247779,22.1888661247779
11,0.000295323837906956,0.0579980695682264,0.294135016851033,1,0.0370598964747548,0.0370598964747548,21.9979008285786,21.9979008285786,21.0675771552985,9.92540741546179,19.298377360306,0.982233333419754,9.40253183770704,19.5671049275662,0.961108676461841,7.08474860953648,20.498119478577,0.935075202251274,0.0370598964747548,0.0370598964747548,-0.0264957876487911,-0.0264957876487911,-0.0285949590701698,-0.0285949590701698,-0.00846046886791162,-0.00846046886791162,0.0284609162012805,0.0284609162012805,-0.0284714386080875,-0.0284714386080875,0.00866344579961377,0.00866344579961377,-0.00945783312062373,-0.00945783312062373,63.9262434025937,63.9262434025937,23.6040436917555,23.6040436917555,21.9979008285786,21.9979008285786,23.0014114597032,23.0014114597032,22.0369213850692,22.0369213850692,63.6150759031156,63.6150759031156,22.2072242150327,22.2072242150327,23.4293061122318,23.4293061122318,22.1818730019196,22.1818730019196
12,0.000167739120390578,0.0466055920639102,0.293196196746266,1,0.0210718644543675,0.0210718644543675,21.9988153386121,21.9988153386121,21.2731009171694,9.92510180494193,19.2959699147274,0.982262569505099,9.49699483192082,19.5185015173917,0.967623107746224,7.07852641197782,20.4895994526952,0.945203550978616,0.0210718644543675,0.0210718644543675,-0.0150471193595574,-0.0150471193595574,-0.0162317807474403,-0.0162317807474403,-0.00483904277416949,-0.00483904277416949,0.0161630635709925,0.0161630635709925,-0.0161598832490063,-0.0161598832490063,0.00494923550343184,0.00494923550343184,-0.00540117436321449,-0.00540117436321449,63.9102553705734,63.9102553705734,23.6314803920651,23.6314803920651,21.9988153386121,21.9988153386121,22.9926697074742,22.9926697074742,22.0210021063452,22.0210021063452,63.639685311105,63.639685311105,22.1911984493774,22.1911984493774,23.4370769812853,23.4370769812853,22.1778163431622,22.1778163431622
13,9.5289368623578e-05,0.0375732741703673,0.29274465052426,1,0.0119761611371085,0.0119761611371085,21.9993291928464,21.9993291928464,21.4410740336829,9.92492823304336,19.2946012956002,0.982278845899844,9.57491941471939,19.4785083244662,0.972197158862525,7.0734604110968,20.4818059683089,0.952814062748546,0.0119761611371085,0.0119761611371085,-0.00854757016896279,-0.00854757016896279,-0.00921837732253305,-0.00921837732253305,-0.00275757917884328,-0.00275757917884328,0.00918146433756693,0.00918146433756693,-0.00917709370628716,-0.00917709370628716,0.0028186388267258,0.0028186388267258,-0.00307555652610552,-0.00307555652610552,63.9011596672561,63.9011596672561,23.6470756445729,23.6470756445729,21.9993291928464,21.9993291928464,22.9877377676447,22.9877377676447,22.0119390435164,22.0119390435164,63.6536496998811,63.6536496998811,22.182085063158,22.182085063158,23.4415331957992,23.4415331957992,22.1754907253251,22.1754907253251
14,5.41360332170184e-05,0.0303714445208134,0.292559924919035,1,0.00680531450858785,0.00680531450858785,21.9996194694031,21.9996194694031,21.5780482870621,9.9248296548141,19.2938234877511,0.98228800881813,9.63897868674354,19.4456758309305,0.975398521565333,7.06926597754175,20.4745578383348,0.958532456345985,0.00680531450858785,0.00680531450858785,-0.00485598122038306,-0.00485598122038306,-0.00523651181729324,-0.00523651181729324,-0.00156878297102203,-0.00156878297102203,0.00521609822443142,0.00521609822443142,-0.00521294904037557,-0.00521294904037557,0.00160305900818279,0.00160305900818279,-0.0017490631999334,-0.0017490631999334,63.8959888206276,63.8959888206276,23.65593808015,23.65593808015,21.9996194694031,21.9996194694031,22.9849446983473,22.9849446983473,22.0067848811955,22.0067848811955,63.6615792106602,63.6615792106602,22.1769053386735,22.1769053386735,23.4440752689439,23.4440752689439,22.174164231999,22.174164231999
15,3.07568580008003e-05,0.0246017904184946,0.292518969010901,1,0.00386670341927273,0.00386670341927273,21.9997839442368,21.9997839442368,21.6895758349865,9.92477365952636,19.2933815159209,0.982293193742564,9.69150941837467,19.4187602914342,0.977630457124891,7.06572921636635,20.4677189080887,0.962828951927758,0.00386670341927273,0.00386670341927273,-0.00275885925783892,-0.00275885925783892,-0.0029749150210361,-0.0029749150210361,-0.000891800311826649,-0.000891800311826649,0.00296345325973665,0.00296345325973665,-0.00296150216082176,-0.00296150216082176,0.000911172235387013,0.000911172235387013,-0.000994133364506577,-0.000994133364506577,63.8930502095383,63.8930502095383,23.6609738132019,23.6609738132019,21.9997839442368,21.9997839442368,22.9833600842102,22.9833600842102,22.0038552535716,22.0038552535716,63.6660833025044,63.6660833025044,22.1739620050212,22.1739620050212,23.4455220855521,23.4455220855521,22.1734093021635,22.1734093021635
16,1.74744330852824e-05,0.0199614170967654,0.292553764097772,1,0.00219693264486475,0.00219693264486475,21.9998772795497,21.9998772795497,21.7802931958162,9.92474184892302,19.2931303939042,0.982296134491202,9.73450963815518,19.3967125739707,0.979179122310732,7.06268938867083,20.4611868641941,0.966056914298274,0.00219693264486475,0.00219693264486475,-0.00156743462503132,-0.00156743462503132,-0.00169015507533472,-0.00169015507533472,-0.000506789549432961,-0.000506789549432961,0.00168367352993984,0.00168367352993984,-0.00168252874318406,-0.00168252874318406,0.000517772993815004,0.000517772993815004,-0.000564909482535543,-0.000564909482535543,63.8913804387639,63.8913804387639,23.6638350086091,23.6638350086091,21.9998772795497,21.9998772795497,22.9824603350269,22.9824603350269,22.0021904630794,22.0021904630794,63.6686420556519,63.6686420556519,22.172289632362,22.172289632362,23.4463447086757,23.4463447086757,22.1729800782815,22.1729800782815
17,9.92810586317272e-06,0.0162174904229743,0.292627119878651,1,0.00124820345213723,0.00124820345213723,21.9999302823663,21.9999302823663,21.8540348328465,9.92472377640336,19.2929877148595,0.982297804108087,9.76966297522365,19.3786577288463,0.98024735996881,7.06002570167638,20.4548848246122,0.968481892867315,0.00124820345213723,0.00124820345213723,-0.000890537481240793,-0.000890537481240793,-0.000960255114968742,-0.000960255114968742,-0.000287956201645188,-0.000287956201645188,0.000956578515761446,0.000956578515761446,-0.000955921011241916,-0.000955921011241916,0.000294192151907138,0.000294192151907138,-0.000320973253052424,-0.000320973253052424,63.8904317095711,63.8904317095711,23.6654606349456,23.6654606349456,21.9999302823663,21.9999302823663,22.9819492684143,22.9819492684143,22.0012445347174,22.0012445347174,63.670095758398,63.670095758398,22.1713394437881,22.1713394437881,23.446812225747,23.446812225747,22.1727361420521,22.1727361420521
18,5.64066702403413e-06,0.0131892261696147,0.292718985571724,1,0.00070917106235523,0.00070917106235523,21.9999603906456,21.9999603906456,21.9139514558965,9.92471350860265,19.2929066506868,0.982298752450995,9.7983741824937,19.3638716652276,0.980978784169283,7.05764738162456,20.4487550186492,0.970303444829722,0.00070917106235523,0.00070917106235523,-0.00050595981386108,-0.00050595981386108,-0.00054556916827095,-0.00054556916827095,-0.000163606531752741,-0.000163606531752741,0.000543481091661054,0.000543481091661054,-0.000543106542122346,-0.000543106542122346,0.000167148973564212,0.000167148973564212,-0.000182364778957881,-0.000182364778957881,63.8898926771813,63.8898926771813,23.6663842450028,23.6663842450028,21.9999603906456,21.9999603906456,22.9816589321375,22.9816589321375,22.0007070876234,22.0007070876234,63.6709216702912,63.6709216702912,22.1707995861407,22.1707995861407,23.4470778773995,23.4470778773995,22.1725975335779,22.1725975335779
19,3.20475423713717e-06,0.0107349824716251,0.292818762214917,1,0.000402916872357429,0.000402916872357429,21.9999774958269,21.9999774958269,21.9626208413257,9.92470767494613,19.2928605937735,0.982299291206468,9.82180737871262,19.3517582656796,0.981474929831851,7.05548621368046,20.4427540375591,0.97167153502296,0.000402916872357429,0.000402916872357429,-0.000287461824799829,-0.000287461824799829,-0.000309965997953681,-0.000309965997953681,-9.29535166960419e-05,-9.29535166960419e-05,0.000308779596968814,0.000308779596968814,-0.000308566840106219,-0.000308566840106219,9.49662356541566e-05,9.49662356541566e-05,-0.000103611128863563,-0.000103611128863563,63.8895864229913,63.8895864229913,23.6669089971819,23.6669089971819,21.9999774958269,21.9999774958269,22.9814939819823,22.9814939819823,22.0004017331137,22.0004017331137,63.6713909114879,63.6713909114879,22.1704928637008,22.1704928637008,23.4472288137875,23.4472288137875,22.1725187799279,22.1725187799279
20,1.82078640689709e-06,0.00874290848993185,0.292921010846094,1,0.000228917760685286,0.000228917760685286,21.999987214112,21.999987214112,22.0021460549817,9.92470436053962,19.2928344264383,0.982299597295449,9.84092269792651,19.3418285070885,0.981807456430473,7.05349093575942,20.4368492654272,0.972698860223216,0.000228917760685286,0.000228917760685286,-0.000163321889887025,-0.000163321889887025,-0.000176107777868756,-0.000176107777868756,-5.28114734454712e-05,-5.28114734454712e-05,0.000175433617614539,0.000175433617614539,-0.000175312854014413,-0.000175312854014413,5.39550948294643e-05,5.39550948294643e-05,-5.88667026052659e-05,-5.88667026052659e-05,63.8894124238797,63.8894124238797,23.6672071362284,23.6672071362284,21.999987214112,21.999987214112,22.9814002658054,22.9814002658054,22.0002282450911,22.0002282450911,63.6716575114533,63.6716575114533,22.1703185985739,22.1703185985739,23.4473145693546,23.4473145693546,22.1724740355016,22.1724740355016
21,1.03448268155266e-06,0.0071240859541183,0.293023071162851,1,0.00013005989897054,0.00013005989897054,21.9999927356195,21.9999927356195,22.0342397362426,9.92470247745027,19.2928195594261,0.982299771201071,9.85650938709668,19.333682178383,0.982026828758823,7.05162302555516,20.431016197023,0.973470110705969,0.00013005989897054,0.00013005989897054,-9.27915849779357e-05,-9.27915849779357e-05,-0.000100055965498199,-0.000100055965498199,-3.00047733996312e-05,-3.00047733996312e-05,9.96728827552967e-05,9.96728827552967e-05,-9.96043353314045e-05,-9.96043353314045e-05,3.06545720131104e-05,3.06545720131104e-05,-3.34451074888076e-05,-3.34451074888076e-05,63.889313566018,63.889313566018,23.6673765243951,23.6673765243951,21.9999927356195,21.9999927356195,22.9813470206931,22.9813470206931,22.0001296776562,22.0001296776562,63.6718089807069,63.6718089807069,22.1702195895323,22.1702195895323,23.4473632914725,23.4473632914725,22.1724486139065,22.1724486139065
22,5.87742901081512e-07,0.00580743317212358,0.293123749938918,1,7.38936861390024e-05,7.38936861390024e-05,21.9999958727058,21.9999958727058,22.0602949802271,9.92470140756823,19.2928111127132,0.982299870006734,9.86921468042108,19.3269922695482,0.982168489852864,7.04985353454194,20.425236422198,0.97404893019759,7.38936861390024e-05,7.38936861390024e-05,-5.2719677904866e-05,-5.2719677904866e-05,-5.6846972083328e-05,-5.6846972083328e-05,-1.70471880342337e-05,-1.70471880342337e-05,5.66292979109874e-05,5.66292979109874e-05,-5.6590381062391e-05,-5.6590381062391e-05,1.74163928656564e-05,1.74163928656564e-05,-1.90018386970656e-05,-1.90018386970656e-05,63.8892573998051,63.8892573998051,23.667472762515,23.667472762515,21.9999958727058,21.9999958727058,22.981316769285,22.981316769285,22.000073676486,22.000073676486,63.671895038246,63.671895038246,22.1701633373989,22.1701633373989,23.4473909729205,23.4473909729205,22.1724341706377,22.1724341706377
23,3.33926985522674e-07,0.00473586863949123,0.293222605644555,1,4.19827881072872e-05,4.19827881072872e-05,21.9999976550618,21.9999976550618,22.0814441836903,9.92470079971235,19.2928063137024,0.982299926143805,9.8795684502938,19.3214918549168,0.982257249149004,7.0481607087652,20.4194961111859,0.974483146195412,4.19827881072872e-05,4.19827881072872e-05,-2.99527613979094e-05,-2.99527613979094e-05,-3.22976995892348e-05,-3.22976995892348e-05,-9.68535650188103e-06,-9.68535650188103e-06,3.21740178132415e-05,3.21740178132415e-05,-3.21519183946479e-05,-3.21519183946479e-05,9.89512885189104e-06,9.89512885189104e-06,-1.07959017405483e-05,-1.07959017405483e-05,63.8892254889071,63.8892254889071,23.6675274403295,23.6675274403295,21.9999976550618,21.9999976550618,22.9812995818441,22.9812995818441,22.0000418593743,22.0000418593743,63.6719439319888,63.6719439319888,22.1701313776722,22.1701313776722,23.4474067001215,23.4474067001215,22.1724259647007,22.1724259647007
24,1.89721090101229e-07,0.00386338621910957,0.293319563535017,1,2.3852573981417e-05,2.3852573981417e-05,21.9999986677163,21.9999986677163,22.0827753544715,9.92470045435786,19.2928035871383,0.982299958038372,9.88800395706208,19.3169631888037,0.982310400580904,7.04652820089432,20.4137848763224,0.974808700490487,2.3852573981417e-05,2.3852573981417e-05,-1.70177037154873e-05,-1.70177037154873e-05,-1.83499874097317e-05,-1.83499874097317e-05,-5.50273833221406e-06,-5.50273833221406e-06,1.82797137399208e-05,1.82797137399208e-05,-1.82671621369528e-05,-1.82671621369528e-05,5.62192380297417e-06,5.62192380297417e-06,-6.13369901613809e-06,-6.13369901613809e-06,63.889207358693,63.889207358693,23.6675585056013,23.6675585056013,21.9999986677163,21.9999986677163,22.9812898167501,22.9812898167501,22.0000237824521,22.0000237824521,63.6719717110491,63.6719717110491,22.1701132197109,22.1701132197109,23.4474156355292,23.4474156355292,22.172421302498,22.172421302498
25,1.07790300803801e-07,0.00315279907345843,0.29341471262378,1,1.35518706429713e-05,1.35518706429713e-05,21.9999992430598,21.9999992430598,22.0674834724589,9.9247002581441,19.2928020380374,0.982299976159397,9.89487514944342,19.3132287046485,0.982339936904454,7.04494372660172,20.4080949166427,0.975052602908251,1.35518706429713e-05,1.35518706429713e-05,-9.66863196119644e-06,-9.66863196119644e-06,-1.04255721319204e-05,-1.04255721319204e-05,-3.12638455506579e-06,-3.12638455506579e-06,1.03856447252734e-05,1.03856447252734e-05,-1.03785150265714e-05,-1.03785150265714e-05,3.19410102237146e-06,3.19410102237146e-06,-3.48486675465809e-06,-3.48486675465809e-06,63.8891970579896,63.8891970579896,23.6675761553764,23.6675761553764,21.9999992430598,21.9999992430598,22.9812842686886,22.9812842686886,22.0000135120293,22.0000135120293,63.6719874937652,63.6719874937652,22.170102903241,22.170102903241,23.4474207121843,23.4474207121843,22.1724186536658,22.1724186536658
26,6.12412069503708e-08,0.0025739811368295,0.293508201801049,1,7.69951299874519e-06,7.69951299874519e-06,21.9999995699429,21.9999995699429,22.0550202570006,9.92470014666494,19.2928011579136,0.982299986454912,9.90047099496951,19.3101436209585,0.982354120931267,7.04339805484786,20.4024203750558,0.975235151009174,7.69951299874519e-06,7.69951299874519e-06,-5.49324647639241e-06,-5.49324647639241e-06,-5.92330354006885e-06,-5.92330354006885e-06,-1.77625828085637e-06,-1.77625828085637e-06,5.90061826576853e-06,5.90061826576853e-06,-5.89656804885701e-06,-5.89656804885701e-06,1.8147318592839e-06,1.8147318592839e-06,-1.97993078419144e-06,-1.97993078419144e-06,63.889191205632,63.889191205632,23.6675861831195,23.6675861831195,21.9999995699429,21.9999995699429,22.9812811165462,22.9812811165462,22.0000076768766,22.0000076768766,63.6719964607387,63.6719964607387,22.1700970419249,22.1700970419249,23.4474235964894,23.4474235964894,22.1724171487298,22.1724171487298
27,3.47942747029847e-08,0.00210248387485524,0.293600189261682,1,4.37448846143598e-06,4.37448846143598e-06,21.9999997556623,21.9999997556623,22.0448626118814,9.9247000833279,19.2928006578702,0.982299992304335,9.90502729633842,19.3075898868343,0.982358599223879,7.04188424909256,20.3967568552689,0.97537159816716,4.37448846143598e-06,4.37448846143598e-06,-3.12099539300401e-06,-3.12099539300401e-06,-3.36533311281079e-06,-3.36533311281079e-06,-1.00918306390602e-06,-1.00918306390602e-06,3.35244422804801e-06,3.35244422804801e-06,-3.35014332959925e-06,-3.35014332959925e-06,1.0310420662677e-06,1.0310420662677e-06,-1.12490005304418e-06,-1.12490005304418e-06,63.8891878806074,63.8891878806074,23.6675918803952,23.6675918803952,21.9999997556623,21.9999997556623,22.9812793256511,22.9812793256511,22.0000043616273,22.0000043616273,63.6720015553374,63.6720015553374,22.1700937118104,22.1700937118104,23.4474252352099,23.4474252352099,22.172416293699,22.172416293699
28,1.97684141114299e-08,0.00171843980593784,0.293690820026652,1,2.48537143417992e-06,2.48537143417992e-06,21.9999998611791,21.9999998611791,22.0365840236573,9.92470004734286,19.2928003737698,0.982299995627696,9.90873640350604,19.3054712351294,0.982357190358885,7.04039709707441,20.3911010587626,0.975473407110434,2.48537143417992e-06,2.48537143417992e-06,-1.7731977271917e-06,-1.7731977271917e-06,-1.9120186082941e-06,-1.9120186082941e-06,-5.73368564908872e-07,-5.73368564908872e-07,1.90469569521076e-06,1.90469569521076e-06,-1.90338851939285e-06,-1.90338851939285e-06,5.85787853569391e-07,5.85787853569391e-07,-6.39113393686845e-07,-6.39113393686845e-07,63.8891859914904,63.8891859914904,23.6675951173098,23.6675951173098,21.9999998611791,21.9999998611791,22.9812783081511,22.9812783081511,22.0000024780643,22.0000024780643,63.6720044498407,63.6720044498407,22.1700918198014,22.1700918198014,23.4474261662508,23.4474261662508,22.1724158079124,22.1724158079124
29,1.12314507854861e-08,0.00140568772777563,0.293780217819368,1,1.4120670534255e-06,1.4120670534255e-06,21.9999999211287,21.9999999211287,22.0298367965249,9.92470002689791,19.2928002123578,0.982299997515869,9.91175517804622,19.3037091464076,0.982352441829825,7.03893268229684,20.3854505119807,0.975549191942475,1.4120670534255e-06,1.4120670534255e-06,-1.0074446540154e-06,-1.0074446540154e-06,-1.0863159301404e-06,-1.0863159301404e-06,-3.25760063256487e-07,-3.25760063256487e-07,1.08215539995959e-06,1.08215539995959e-06,-1.08141273632552e-06,-1.08141273632552e-06,3.32816102391694e-07,3.32816102391694e-07,-3.63113077733506e-07,-3.63113077733506e-07,63.889184918186,63.889184918186,23.6675969563673,23.6675969563673,21.9999999211287,21.9999999211287,22.9812777300569,22.9812777300569,22.0000014079155,22.0000014079155,63.6720060943568,63.6720060943568,22.1700907448538,22.1700907448538,23.4474266952228,23.4474266952228,22.1724155319121,22.1724155319121
30,6.38116323818876e-09,0.00115107112372874,0.293868483914217,1,8.022677104946e-07,8.022677104946e-07,21.9999999551892,21.9999999551892,22.0243375263765,9.92470001528208,19.2928001206514,0.982299998588638,9.91421151362071,19.3022395590641,0.982346022584528,7.03748806200508,20.3798033613179,0.97560542605944,8.022677104946e-07,8.022677104946e-07,-5.72380964273326e-07,-5.72380964273326e-07,-6.1719181167197e-07,-6.1719181167197e-07,-1.85080976699694e-07,-1.85080976699694e-07,6.14827970477903e-07,6.14827970477903e-07,-6.14406056329449e-07,-6.14406056329449e-07,1.8908990455989e-07,1.8908990455989e-07,-2.06303170673953e-07,-2.06303170673953e-07,63.8891843083867,63.8891843083867,23.6675980012303,23.6675980012303,21.9999999551892,21.9999999551892,22.9812774016118,22.9812774016118,22.000000799909,22.000000799909,63.6720070286909,63.6720070286909,22.170090134121,22.170090134121,23.4474269957589,23.4474269957589,22.1724153751022,22.1724153751022
31,3.62546577097819e-09,0.000943873032719892,0.293955699070116,1,4.55809395462345e-07,4.55809395462345e-07,21.9999999745407,21.9999999745407,22.0198552354604,9.92470000868254,19.2928000685482,0.982299999198133,9.91620966803084,19.3010101892226,0.98233899890708,7.03606102518965,20.3741582190549,0.975646974141607,4.55809395462345e-07,4.55809395462345e-07,-3.25198940952294e-07,-3.25198940952294e-07,-3.50658296358406e-07,-3.50658296358406e-07,-1.05153983799296e-07,-1.05153983799296e-07,3.49315259572566e-07,3.49315259572566e-07,-3.49075565666008e-07,-3.49075565666008e-07,1.07431679245419e-07,1.07431679245419e-07,-1.17211418296766e-07,-1.17211418296766e-07,63.8891839619284,63.8891839619284,23.6675985948707,23.6675985948707,21.9999999745407,21.9999999745407,22.9812772150053,22.9812772150053,22.0000004544692,22.0000004544692,63.6720075595342,63.6720075595342,22.1700897871322,22.1700897871322,23.4474271665089,23.4474271665089,22.1724152860104,22.1724152860104
32,2.0598126517852e-09,0.00077535923150692,0.294041926565559,1,2.58968654118816e-07,2.58968654118816e-07,21.9999999855352,21.9999999855352,22.0162016872679,9.92470000493299,19.2928000389458,0.982299999544418,9.91783461971079,19.2999783481284,0.982332027614591,7.03464991072893,20.3685140475804,0.975677491938559,2.58968654118816e-07,2.58968654118816e-07,-1.84762157618092e-07,-1.84762157618092e-07,-1.99226923507878e-07,-1.99226923507878e-07,-5.97433699267858e-08,-5.97433699267858e-08,1.9846387228757e-07,1.9846387228757e-07,-1.98327692537206e-07,-1.98327692537206e-07,6.10374495035563e-08,6.10374495035563e-08,-6.65938202184879e-08,-6.65938202184879e-08,63.8891837650876,63.8891837650876,23.6675989321482,23.6675989321482,21.9999999855352,21.9999999855352,22.9812771089845,22.9812771089845,22.0000002582073,22.0000002582073,63.6720078611334,63.6720078611334,22.1700895899901,22.1700895899901,23.4474272635208,23.4474272635208,22.1724152353928,22.1724152353928
33,1.170284648915e-09,0.000638407892270634,0.294127215374009,1,1.47133309640727e-07,1.47133309640727e-07,21.9999999917818,21.9999999917818,22.0132234850516,9.92470000280269,19.2928000221271,0.982299999741161,9.91915562491185,19.2991091650027,0.982325490746448,7.03325347072551,20.3628700723855,0.975699726702951,1.47133309640727e-07,1.47133309640727e-07,-1.04972787163184e-07,-1.04972787163184e-07,-1.13190994068861e-07,-1.13190994068861e-07,-3.39432460279918e-08,-3.39432460279918e-08,1.12757429610224e-07,1.12757429610224e-07,-1.12680094745286e-07,-1.12680094745286e-07,3.46785155600346e-08,3.46785155600346e-08,-3.78353743696853e-08,-3.78353743696853e-08,63.8891836532523,63.8891836532523,23.6675991237729,23.6675991237729,21.9999999917818,21.9999999917818,22.9812770487487,22.9812770487487,22.0000001467007,22.0000001467007,63.6720080324874,63.6720080324874,22.1700894779836,22.1700894779836,23.4474273186382,23.4474273186382,22.1724152066344,22.1724152066344
34,6.64898194587008e-10,0.000527208614596663,0.294211603056325,1,8.35939200074769e-08,8.35939200074769e-08,21.9999999953308,21.9999999953308,22.0107956278213,9.92470000159235,19.2928000125715,0.982299999852941,9.92022912087814,19.2983741401268,0.982319588943314,7.03187076780503,20.35722571668,0.975715742962884,8.35939200074769e-08,8.35939200074769e-08,-5.96403626692088e-08,-5.96403626692088e-08,-6.43095652339663e-08,-6.43095652339663e-08,-1.92848830979036e-08,-1.92848830979036e-08,6.40632132737882e-08,6.40632132737882e-08,-6.40192968161813e-08,-6.40192968161813e-08,1.97026499819757e-08,1.97026499819757e-08,-2.14962228147532e-08,-2.14962228147532e-08,63.8891835897129,63.8891835897129,23.6675992326447,23.6675992326447,21.9999999953308,21.9999999953308,22.9812770145257,22.9812770145257,22.0000000833481,22.0000000833481,63.6720081298425,63.6720081298425,22.1700894143469,22.1700894143469,23.4474273499532,23.4474273499532,22.1724151902952,22.1724151902952
35,3.77762147816049e-10,0.000437017351993974,0.294295118220989,1,4.74939375022635e-08,4.74939375022635e-08,21.9999999973472,21.9999999973472,22.0088162563251,9.9247000009047,19.2928000071425,0.982299999916449,9.92110109443108,19.2977499667775,0.982314405736987,7.03050109793756,20.3515805522572,0.975727092187125,4.74939375022635e-08,4.74939375022635e-08,-3.38846867794784e-08,-3.38846867794784e-08,-3.65374970165506e-08,-3.65374970165506e-08,-1.09567418193481e-08,-1.09567418193481e-08,3.63975305790582e-08,3.63975305790582e-08,-3.63725792327281e-08,-3.63725792327281e-08,1.11941000226463e-08,1.11941000226463e-08,-1.22131200125032e-08,-1.22131200125032e-08,63.8891835536129,63.8891835536129,23.6675992945004,23.6675992945004,21.9999999973472,21.9999999973472,22.9812769950818,22.9812769950818,22.0000000473543,22.0000000473543,63.6720081851549,63.6720081851549,22.1700893781917,22.1700893781917,23.4474273677448,23.4474273677448,22.1724151810121,22.1724151810121
36,2.14625309026783e-10,0.00036395658186766,0.294377782535376,1,2.69836663255668e-08,2.69836663255668e-08,21.9999999984928,21.9999999984928,22.0072023700518,9.92470000051401,19.292800004058,0.982299999952531,9.92180901389194,19.2972175719958,0.982309951425459,7.02914393243873,20.3459342625695,0.97573494028649,2.69836663255668e-08,2.69836663255668e-08,-1.92515408432162e-08,-1.92515408432162e-08,-2.07587639287893e-08,-2.07587639287893e-08,-6.22507349918725e-09,-6.22507349918725e-09,2.06792105889839e-08,2.06792105889839e-08,-2.06650647354164e-08,-2.06650647354164e-08,6.35996191580435e-09,6.35996191580435e-09,-6.93891895870727e-09,-6.93891895870727e-09,63.8891835331027,63.8891835331027,23.6675993296438,23.6675993296438,21.9999999984928,21.9999999984928,22.9812769840347,22.9812769840347,22.0000000269043,22.0000000269043,63.6720082165807,63.6720082165807,22.17008935765,22.17008935765,23.4474273778532,23.4474273778532,22.1724151757379,22.1724151757379
37,1.21939213023035e-10,0.000304852327976985,0.294459612329377,1,1.53307613292609e-08,1.53307613292609e-08,21.9999999991437,21.9999999991437,22.0058863362538,9.92470000029203,19.2928000023056,0.982299999973031,9.92238340452375,19.2967613354606,0.982306192680241,7.02779887438437,20.34028661498,0.975740163429601,1.53307613292609e-08,1.53307613292609e-08,-1.09377539726136e-08,-1.09377539726136e-08,-1.17940661792331e-08,-1.17940661792331e-08,-3.53679351201786e-09,-3.53679351201786e-09,1.17488835717198e-08,1.17488835717198e-08,-1.17408301542267e-08,-1.17408301542267e-08,3.61341579779888e-09,3.61341579779888e-09,-3.94234988480099e-09,-3.94234988480099e-09,63.8891835214498,63.8891835214498,23.6675993496105,23.6675993496105,21.9999999991437,21.9999999991437,22.9812769777582,22.9812769777582,22.0000000152857,22.0000000152857,63.6720082344353,63.6720082344353,22.1700893459792,22.1700893459792,23.4474273835962,23.4474273835962,22.1724151727414,22.1724151727414
38,6.92794365420457e-11,0.000257101478715069,0.294540619852918,1,8.71013349812607e-09,8.71013349812607e-09,21.9999999995135,21.9999999995135,22.0048130447979,9.92470000016592,19.2928000013099,0.982299999984677,9.9228491330672,19.2963684533182,0.982303072233378,7.02646562585652,20.3346374399101,0.975743420047278,8.71013349812607e-09,8.71013349812607e-09,-6.21424482210203e-09,-6.21424482210203e-09,-6.7007754254943e-09,-6.7007754254943e-09,-2.00941342649676e-09,-2.00941342649676e-09,6.67508558526695e-09,6.67508558526695e-09,-6.67052938627809e-09,-6.67052938627809e-09,2.05296598937735e-09,2.05296598937735e-09,-2.23984960163946e-09,-2.23984960163946e-09,63.8891835148291,63.8891835148291,23.6675993609546,23.6675993609546,21.9999999995135,21.9999999995135,22.9812769741924,22.9812769741924,22.0000000086845,22.0000000086845,63.6720082445794,63.6720082445794,22.1700893393485,22.1700893393485,23.4474273868592,23.4474273868592,22.1724151710389,22.1724151710389
