-6.27801459999855e-06,-1.47662651710016e-05,-1.69064312994774e-05
-4.79339746337003e-07,1.07105480077847e-05,-5.23344054191938e-05
1.13676670362231e-05,9.99309131198587e-06,-7.69950905382315e-05
-5.54381125245931e-06,4.89523574470692e-06,9.88103408235919e-05
2.57121812861981e-07,-1.15019000163596e-05,5.63502931439522e-05
1.14587336482578e-05,9.90349247105848e-06,-8.27432139693097e-05
-6.02913310749673e-06,-3.45810000385528e-06,-8.6028031290169e-05
6.43822125156339e-06,3.75299057881263e-06,8.74112827031547e-05
